,scenario,departure_station,arrival_station,departure_hour,count_journey_time,mean_journey_time,min_journey_time,max_journey_time,count_wait_time,mean_wait_time,min_wait_time,max_wait_time
0,Baseline NB,22nd STREET,SALESFORCE TRANSIT CENTER (STC) $,6,3,8.666666666666666,8,9,60,10.5,0.0,25.0
1,Baseline NB,22nd STREET,SALESFORCE TRANSIT CENTER (STC) $,7,4,8.5,8,9,60,9.7,0.0,23.0
2,Baseline NB,22nd STREET,SALESFORCE TRANSIT CENTER (STC) $,8,4,8.5,8,9,60,9.7,0.0,23.0
3,Baseline NB,22nd STREET,SALESFORCE TRANSIT CENTER (STC) $,9,4,8.5,8,9,60,9.7,0.0,23.0
4,Baseline NB,22nd STREET,SALESFORCE TRANSIT CENTER (STC) $,10,4,8.5,8,9,60,9.7,0.0,23.0
5,Baseline NB,22nd STREET,SALESFORCE TRANSIT CENTER (STC) $,11,3,8.333333333333334,8,9,60,23.3,0.0,53.0
6,Baseline NB,22nd STREET,SALESFORCE TRANSIT CENTER (STC) $,12,2,8.5,8,9,60,24.1,0.0,53.0
7,Baseline NB,22nd STREET,SALESFORCE TRANSIT CENTER (STC) $,13,2,8.5,8,9,60,24.1,0.0,53.0
8,Baseline NB,22nd STREET,SALESFORCE TRANSIT CENTER (STC) $,14,2,8.5,8,9,60,24.1,0.0,53.0
9,Baseline NB,22nd STREET,SALESFORCE TRANSIT CENTER (STC) $,15,2,8.5,8,9,60,24.1,0.0,53.0
10,Baseline NB,22nd STREET,SALESFORCE TRANSIT CENTER (STC) $,16,3,8.666666666666666,8,9,60,10.5,0.0,25.0
11,Baseline NB,22nd STREET,SALESFORCE TRANSIT CENTER (STC) $,17,4,8.5,8,9,60,9.7,0.0,23.0
12,Baseline NB,22nd STREET,SALESFORCE TRANSIT CENTER (STC) $,18,4,8.5,8,9,60,9.7,0.0,23.0
13,Baseline NB,22nd STREET,SALESFORCE TRANSIT CENTER (STC) $,19,4,8.5,8,9,60,9.7,0.0,23.0
14,Baseline NB,22nd STREET,SALESFORCE TRANSIT CENTER (STC) $,20,4,8.5,8,9,60,9.7,0.0,23.0
15,Baseline NB,22nd STREET,SALESFORCE TRANSIT CENTER (STC) $,21,3,8.333333333333334,8,9,60,23.3,0.0,53.0
16,Baseline NB,22nd STREET,SALESFORCE TRANSIT CENTER (STC) $,22,2,8.5,8,9,60,24.1,0.0,53.0
17,Baseline NB,22nd STREET,SALESFORCE TRANSIT CENTER (STC) $,23,2,8.5,8,9,60,24.1,0.0,53.0
18,Baseline NB,22nd STREET,SALESFORCE TRANSIT CENTER (STC) $,24,2,8.5,8,9,32,10.625,0.0,25.0
19,Baseline NB,22nd STREET,TOWNSEND / 4TH AND KING $,6,3,4.666666666666667,4,5,60,10.5,0.0,25.0
20,Baseline NB,22nd STREET,TOWNSEND / 4TH AND KING $,7,4,4.5,4,5,60,9.7,0.0,23.0
21,Baseline NB,22nd STREET,TOWNSEND / 4TH AND KING $,8,4,4.5,4,5,60,9.7,0.0,23.0
22,Baseline NB,22nd STREET,TOWNSEND / 4TH AND KING $,9,4,4.5,4,5,60,9.7,0.0,23.0
23,Baseline NB,22nd STREET,TOWNSEND / 4TH AND KING $,10,4,4.5,4,5,60,9.7,0.0,23.0
24,Baseline NB,22nd STREET,TOWNSEND / 4TH AND KING $,11,3,4.333333333333333,4,5,60,23.3,0.0,53.0
25,Baseline NB,22nd STREET,TOWNSEND / 4TH AND KING $,12,2,4.5,4,5,60,24.1,0.0,53.0
26,Baseline NB,22nd STREET,TOWNSEND / 4TH AND KING $,13,2,4.5,4,5,60,24.1,0.0,53.0
27,Baseline NB,22nd STREET,TOWNSEND / 4TH AND KING $,14,2,4.5,4,5,60,24.1,0.0,53.0
28,Baseline NB,22nd STREET,TOWNSEND / 4TH AND KING $,15,2,4.5,4,5,60,24.1,0.0,53.0
29,Baseline NB,22nd STREET,TOWNSEND / 4TH AND KING $,16,3,4.666666666666667,4,5,60,10.5,0.0,25.0
30,Baseline NB,22nd STREET,TOWNSEND / 4TH AND KING $,17,4,4.5,4,5,60,9.7,0.0,23.0
31,Baseline NB,22nd STREET,TOWNSEND / 4TH AND KING $,18,4,4.5,4,5,60,9.7,0.0,23.0
32,Baseline NB,22nd STREET,TOWNSEND / 4TH AND KING $,19,4,4.5,4,5,60,9.7,0.0,23.0
33,Baseline NB,22nd STREET,TOWNSEND / 4TH AND KING $,20,4,4.5,4,5,60,9.7,0.0,23.0
34,Baseline NB,22nd STREET,TOWNSEND / 4TH AND KING $,21,3,4.333333333333333,4,5,60,23.3,0.0,53.0
35,Baseline NB,22nd STREET,TOWNSEND / 4TH AND KING $,22,2,4.5,4,5,60,24.1,0.0,53.0
36,Baseline NB,22nd STREET,TOWNSEND / 4TH AND KING $,23,2,4.5,4,5,60,24.1,0.0,53.0
37,Baseline NB,22nd STREET,TOWNSEND / 4TH AND KING $,24,2,4.5,4,5,32,10.625,0.0,25.0
38,Baseline NB,ATHERTON,22nd STREET,5,1,32.0,32,32,60,26.5,0.0,53.0
39,Baseline NB,ATHERTON,22nd STREET,6,1,32.0,32,32,60,191.5,0.0,329.0
40,Baseline NB,ATHERTON,22nd STREET,11,1,32.0,32,32,60,29.5,0.0,59.0
41,Baseline NB,ATHERTON,22nd STREET,12,1,32.0,32,32,60,29.5,0.0,59.0
42,Baseline NB,ATHERTON,22nd STREET,13,1,32.0,32,32,60,29.5,0.0,59.0
43,Baseline NB,ATHERTON,22nd STREET,14,1,32.0,32,32,60,29.5,0.0,59.0
44,Baseline NB,ATHERTON,22nd STREET,15,1,32.0,32,32,60,26.5,0.0,53.0
45,Baseline NB,ATHERTON,22nd STREET,16,1,32.0,32,32,60,191.5,0.0,329.0
46,Baseline NB,ATHERTON,22nd STREET,21,1,32.0,32,32,60,29.5,0.0,59.0
47,Baseline NB,ATHERTON,22nd STREET,22,1,32.0,32,32,60,29.5,0.0,59.0
48,Baseline NB,ATHERTON,22nd STREET,23,1,32.0,32,32,54,26.5,0.0,53.0
49,Baseline NB,ATHERTON,BURLINGAME,5,1,16.0,16,16,60,26.5,0.0,53.0
50,Baseline NB,ATHERTON,BURLINGAME,6,2,16.0,16,16,60,14.5,0.0,29.0
51,Baseline NB,ATHERTON,BURLINGAME,7,2,16.0,16,16,60,14.5,0.0,29.0
52,Baseline NB,ATHERTON,BURLINGAME,8,2,16.0,16,16,60,14.5,0.0,29.0
53,Baseline NB,ATHERTON,BURLINGAME,9,2,16.0,16,16,60,14.5,0.0,29.0
54,Baseline NB,ATHERTON,BURLINGAME,10,2,16.0,16,16,60,17.5,0.0,59.0
55,Baseline NB,ATHERTON,BURLINGAME,11,1,16.0,16,16,60,29.5,0.0,59.0
56,Baseline NB,ATHERTON,BURLINGAME,12,1,16.0,16,16,60,29.5,0.0,59.0
57,Baseline NB,ATHERTON,BURLINGAME,13,1,16.0,16,16,60,29.5,0.0,59.0
58,Baseline NB,ATHERTON,BURLINGAME,14,1,16.0,16,16,60,29.5,0.0,59.0
59,Baseline NB,ATHERTON,BURLINGAME,15,1,16.0,16,16,60,26.5,0.0,53.0
60,Baseline NB,ATHERTON,BURLINGAME,16,2,16.0,16,16,60,14.5,0.0,29.0
61,Baseline NB,ATHERTON,BURLINGAME,17,2,16.0,16,16,60,14.5,0.0,29.0
62,Baseline NB,ATHERTON,BURLINGAME,18,2,16.0,16,16,60,14.5,0.0,29.0
63,Baseline NB,ATHERTON,BURLINGAME,19,2,16.0,16,16,60,14.5,0.0,29.0
64,Baseline NB,ATHERTON,BURLINGAME,20,2,16.0,16,16,60,17.5,0.0,59.0
65,Baseline NB,ATHERTON,BURLINGAME,21,1,16.0,16,16,60,29.5,0.0,59.0
66,Baseline NB,ATHERTON,BURLINGAME,22,1,16.0,16,16,60,29.5,0.0,59.0
67,Baseline NB,ATHERTON,BURLINGAME,23,1,16.0,16,16,54,26.5,0.0,53.0
68,Baseline NB,ATHERTON,HILLSDALE,5,1,10.0,10,10,60,26.5,0.0,53.0
69,Baseline NB,ATHERTON,HILLSDALE,6,2,10.0,10,10,60,14.5,0.0,29.0
70,Baseline NB,ATHERTON,HILLSDALE,7,2,10.0,10,10,60,14.5,0.0,29.0
71,Baseline NB,ATHERTON,HILLSDALE,8,2,10.0,10,10,60,14.5,0.0,29.0
72,Baseline NB,ATHERTON,HILLSDALE,9,2,10.0,10,10,60,14.5,0.0,29.0
73,Baseline NB,ATHERTON,HILLSDALE,10,2,10.0,10,10,60,17.5,0.0,59.0
74,Baseline NB,ATHERTON,HILLSDALE,11,1,10.0,10,10,60,29.5,0.0,59.0
75,Baseline NB,ATHERTON,HILLSDALE,12,1,10.0,10,10,60,29.5,0.0,59.0
76,Baseline NB,ATHERTON,HILLSDALE,13,1,10.0,10,10,60,29.5,0.0,59.0
77,Baseline NB,ATHERTON,HILLSDALE,14,1,10.0,10,10,60,29.5,0.0,59.0
78,Baseline NB,ATHERTON,HILLSDALE,15,1,10.0,10,10,60,26.5,0.0,53.0
79,Baseline NB,ATHERTON,HILLSDALE,16,2,10.0,10,10,60,14.5,0.0,29.0
80,Baseline NB,ATHERTON,HILLSDALE,17,2,10.0,10,10,60,14.5,0.0,29.0
81,Baseline NB,ATHERTON,HILLSDALE,18,2,10.0,10,10,60,14.5,0.0,29.0
82,Baseline NB,ATHERTON,HILLSDALE,19,2,10.0,10,10,60,14.5,0.0,29.0
83,Baseline NB,ATHERTON,HILLSDALE,20,2,10.0,10,10,60,17.5,0.0,59.0
84,Baseline NB,ATHERTON,HILLSDALE,21,1,10.0,10,10,60,29.5,0.0,59.0
85,Baseline NB,ATHERTON,HILLSDALE,22,1,10.0,10,10,60,29.5,0.0,59.0
86,Baseline NB,ATHERTON,HILLSDALE,23,1,10.0,10,10,54,26.5,0.0,53.0
87,Baseline NB,ATHERTON,MILLBRAE,5,1,20.0,20,20,60,26.5,0.0,53.0
88,Baseline NB,ATHERTON,MILLBRAE,6,1,20.0,20,20,60,191.5,0.0,329.0
89,Baseline NB,ATHERTON,MILLBRAE,11,1,20.0,20,20,60,29.5,0.0,59.0
90,Baseline NB,ATHERTON,MILLBRAE,12,1,20.0,20,20,60,29.5,0.0,59.0
91,Baseline NB,ATHERTON,MILLBRAE,13,1,20.0,20,20,60,29.5,0.0,59.0
92,Baseline NB,ATHERTON,MILLBRAE,14,1,20.0,20,20,60,29.5,0.0,59.0
93,Baseline NB,ATHERTON,MILLBRAE,15,1,20.0,20,20,60,26.5,0.0,53.0
94,Baseline NB,ATHERTON,MILLBRAE,16,1,20.0,20,20,60,191.5,0.0,329.0
95,Baseline NB,ATHERTON,MILLBRAE,21,1,20.0,20,20,60,29.5,0.0,59.0
96,Baseline NB,ATHERTON,MILLBRAE,22,1,20.0,20,20,60,29.5,0.0,59.0
97,Baseline NB,ATHERTON,MILLBRAE,23,1,20.0,20,20,54,26.5,0.0,53.0
98,Baseline NB,ATHERTON,REDWOOD CITY,5,1,4.0,4,4,60,26.5,0.0,53.0
99,Baseline NB,ATHERTON,REDWOOD CITY,6,2,4.0,4,4,60,14.5,0.0,29.0
100,Baseline NB,ATHERTON,REDWOOD CITY,7,2,4.0,4,4,60,14.5,0.0,29.0
101,Baseline NB,ATHERTON,REDWOOD CITY,8,2,4.0,4,4,60,14.5,0.0,29.0
102,Baseline NB,ATHERTON,REDWOOD CITY,9,2,4.0,4,4,60,14.5,0.0,29.0
103,Baseline NB,ATHERTON,REDWOOD CITY,10,2,4.0,4,4,60,17.5,0.0,59.0
104,Baseline NB,ATHERTON,REDWOOD CITY,11,1,4.0,4,4,60,29.5,0.0,59.0
105,Baseline NB,ATHERTON,REDWOOD CITY,12,1,4.0,4,4,60,29.5,0.0,59.0
106,Baseline NB,ATHERTON,REDWOOD CITY,13,1,4.0,4,4,60,29.5,0.0,59.0
107,Baseline NB,ATHERTON,REDWOOD CITY,14,1,4.0,4,4,60,29.5,0.0,59.0
108,Baseline NB,ATHERTON,REDWOOD CITY,15,1,4.0,4,4,60,26.5,0.0,53.0
109,Baseline NB,ATHERTON,REDWOOD CITY,16,2,4.0,4,4,60,14.5,0.0,29.0
110,Baseline NB,ATHERTON,REDWOOD CITY,17,2,4.0,4,4,60,14.5,0.0,29.0
111,Baseline NB,ATHERTON,REDWOOD CITY,18,2,4.0,4,4,60,14.5,0.0,29.0
112,Baseline NB,ATHERTON,REDWOOD CITY,19,2,4.0,4,4,60,14.5,0.0,29.0
113,Baseline NB,ATHERTON,REDWOOD CITY,20,2,4.0,4,4,60,17.5,0.0,59.0
114,Baseline NB,ATHERTON,REDWOOD CITY,21,1,4.0,4,4,60,29.5,0.0,59.0
115,Baseline NB,ATHERTON,REDWOOD CITY,22,1,4.0,4,4,60,29.5,0.0,59.0
116,Baseline NB,ATHERTON,REDWOOD CITY,23,1,4.0,4,4,54,26.5,0.0,53.0
117,Baseline NB,ATHERTON,SALESFORCE TRANSIT CENTER (STC) $,5,1,41.0,41,41,60,26.5,0.0,53.0
118,Baseline NB,ATHERTON,SALESFORCE TRANSIT CENTER (STC) $,6,1,41.0,41,41,60,191.5,0.0,329.0
119,Baseline NB,ATHERTON,SALESFORCE TRANSIT CENTER (STC) $,11,1,41.0,41,41,60,29.5,0.0,59.0
120,Baseline NB,ATHERTON,SALESFORCE TRANSIT CENTER (STC) $,12,1,41.0,41,41,60,29.5,0.0,59.0
121,Baseline NB,ATHERTON,SALESFORCE TRANSIT CENTER (STC) $,13,1,41.0,41,41,60,29.5,0.0,59.0
122,Baseline NB,ATHERTON,SALESFORCE TRANSIT CENTER (STC) $,14,1,41.0,41,41,60,29.5,0.0,59.0
123,Baseline NB,ATHERTON,SALESFORCE TRANSIT CENTER (STC) $,15,1,41.0,41,41,60,26.5,0.0,53.0
124,Baseline NB,ATHERTON,SALESFORCE TRANSIT CENTER (STC) $,16,1,41.0,41,41,60,191.5,0.0,329.0
125,Baseline NB,ATHERTON,SALESFORCE TRANSIT CENTER (STC) $,21,1,41.0,41,41,60,29.5,0.0,59.0
126,Baseline NB,ATHERTON,SALESFORCE TRANSIT CENTER (STC) $,22,1,41.0,41,41,60,29.5,0.0,59.0
127,Baseline NB,ATHERTON,SALESFORCE TRANSIT CENTER (STC) $,23,1,41.0,41,41,54,26.5,0.0,53.0
128,Baseline NB,ATHERTON,SAN MATEO,5,1,13.0,13,13,60,26.5,0.0,53.0
129,Baseline NB,ATHERTON,SAN MATEO,6,2,13.0,13,13,60,14.5,0.0,29.0
130,Baseline NB,ATHERTON,SAN MATEO,7,2,13.0,13,13,60,14.5,0.0,29.0
131,Baseline NB,ATHERTON,SAN MATEO,8,2,13.0,13,13,60,14.5,0.0,29.0
132,Baseline NB,ATHERTON,SAN MATEO,9,2,13.0,13,13,60,14.5,0.0,29.0
133,Baseline NB,ATHERTON,SAN MATEO,10,2,13.0,13,13,60,17.5,0.0,59.0
134,Baseline NB,ATHERTON,SAN MATEO,11,1,13.0,13,13,60,29.5,0.0,59.0
135,Baseline NB,ATHERTON,SAN MATEO,12,1,13.0,13,13,60,29.5,0.0,59.0
136,Baseline NB,ATHERTON,SAN MATEO,13,1,13.0,13,13,60,29.5,0.0,59.0
137,Baseline NB,ATHERTON,SAN MATEO,14,1,13.0,13,13,60,29.5,0.0,59.0
138,Baseline NB,ATHERTON,SAN MATEO,15,1,13.0,13,13,60,26.5,0.0,53.0
139,Baseline NB,ATHERTON,SAN MATEO,16,2,13.0,13,13,60,14.5,0.0,29.0
140,Baseline NB,ATHERTON,SAN MATEO,17,2,13.0,13,13,60,14.5,0.0,29.0
141,Baseline NB,ATHERTON,SAN MATEO,18,2,13.0,13,13,60,14.5,0.0,29.0
142,Baseline NB,ATHERTON,SAN MATEO,19,2,13.0,13,13,60,14.5,0.0,29.0
143,Baseline NB,ATHERTON,SAN MATEO,20,2,13.0,13,13,60,17.5,0.0,59.0
144,Baseline NB,ATHERTON,SAN MATEO,21,1,13.0,13,13,60,29.5,0.0,59.0
145,Baseline NB,ATHERTON,SAN MATEO,22,1,13.0,13,13,60,29.5,0.0,59.0
146,Baseline NB,ATHERTON,SAN MATEO,23,1,13.0,13,13,54,26.5,0.0,53.0
147,Baseline NB,ATHERTON,SOUTH SAN FRANCISCO ,5,1,25.0,25,25,60,26.5,0.0,53.0
148,Baseline NB,ATHERTON,SOUTH SAN FRANCISCO ,6,1,25.0,25,25,60,191.5,0.0,329.0
149,Baseline NB,ATHERTON,SOUTH SAN FRANCISCO ,11,1,25.0,25,25,60,29.5,0.0,59.0
150,Baseline NB,ATHERTON,SOUTH SAN FRANCISCO ,12,1,25.0,25,25,60,29.5,0.0,59.0
151,Baseline NB,ATHERTON,SOUTH SAN FRANCISCO ,13,1,25.0,25,25,60,29.5,0.0,59.0
152,Baseline NB,ATHERTON,SOUTH SAN FRANCISCO ,14,1,25.0,25,25,60,29.5,0.0,59.0
153,Baseline NB,ATHERTON,SOUTH SAN FRANCISCO ,15,1,25.0,25,25,60,26.5,0.0,53.0
154,Baseline NB,ATHERTON,SOUTH SAN FRANCISCO ,16,1,25.0,25,25,60,191.5,0.0,329.0
155,Baseline NB,ATHERTON,SOUTH SAN FRANCISCO ,21,1,25.0,25,25,60,29.5,0.0,59.0
156,Baseline NB,ATHERTON,SOUTH SAN FRANCISCO ,22,1,25.0,25,25,60,29.5,0.0,59.0
157,Baseline NB,ATHERTON,SOUTH SAN FRANCISCO ,23,1,25.0,25,25,54,26.5,0.0,53.0
158,Baseline NB,ATHERTON,TOWNSEND / 4TH AND KING $,5,1,37.0,37,37,60,26.5,0.0,53.0
159,Baseline NB,ATHERTON,TOWNSEND / 4TH AND KING $,6,1,37.0,37,37,60,191.5,0.0,329.0
160,Baseline NB,ATHERTON,TOWNSEND / 4TH AND KING $,11,1,37.0,37,37,60,29.5,0.0,59.0
161,Baseline NB,ATHERTON,TOWNSEND / 4TH AND KING $,12,1,37.0,37,37,60,29.5,0.0,59.0
162,Baseline NB,ATHERTON,TOWNSEND / 4TH AND KING $,13,1,37.0,37,37,60,29.5,0.0,59.0
163,Baseline NB,ATHERTON,TOWNSEND / 4TH AND KING $,14,1,37.0,37,37,60,29.5,0.0,59.0
164,Baseline NB,ATHERTON,TOWNSEND / 4TH AND KING $,15,1,37.0,37,37,60,26.5,0.0,53.0
165,Baseline NB,ATHERTON,TOWNSEND / 4TH AND KING $,16,1,37.0,37,37,60,191.5,0.0,329.0
166,Baseline NB,ATHERTON,TOWNSEND / 4TH AND KING $,21,1,37.0,37,37,60,29.5,0.0,59.0
167,Baseline NB,ATHERTON,TOWNSEND / 4TH AND KING $,22,1,37.0,37,37,60,29.5,0.0,59.0
168,Baseline NB,ATHERTON,TOWNSEND / 4TH AND KING $,23,1,37.0,37,37,54,26.5,0.0,53.0
169,Baseline NB,BAYSHORE,SALESFORCE TRANSIT CENTER (STC) $,6,1,11.0,11,11,60,17.5,0.0,35.0
170,Baseline NB,BAYSHORE,SALESFORCE TRANSIT CENTER (STC) $,7,2,11.0,11,11,60,14.5,0.0,29.0
171,Baseline NB,BAYSHORE,SALESFORCE TRANSIT CENTER (STC) $,8,2,11.0,11,11,60,14.5,0.0,29.0
172,Baseline NB,BAYSHORE,SALESFORCE TRANSIT CENTER (STC) $,9,2,11.0,11,11,60,14.5,0.0,29.0
173,Baseline NB,BAYSHORE,SALESFORCE TRANSIT CENTER (STC) $,10,2,11.0,11,11,60,14.5,0.0,29.0
174,Baseline NB,BAYSHORE,SALESFORCE TRANSIT CENTER (STC) $,11,1,11.0,11,11,60,29.5,0.0,59.0
175,Baseline NB,BAYSHORE,SALESFORCE TRANSIT CENTER (STC) $,12,1,12.0,12,12,60,29.5,0.0,59.0
176,Baseline NB,BAYSHORE,SALESFORCE TRANSIT CENTER (STC) $,13,1,12.0,12,12,60,29.5,0.0,59.0
177,Baseline NB,BAYSHORE,SALESFORCE TRANSIT CENTER (STC) $,14,1,12.0,12,12,60,29.5,0.0,59.0
178,Baseline NB,BAYSHORE,SALESFORCE TRANSIT CENTER (STC) $,15,1,12.0,12,12,60,29.5,0.0,59.0
179,Baseline NB,BAYSHORE,SALESFORCE TRANSIT CENTER (STC) $,16,2,12.0,12,12,60,14.5,0.0,29.0
180,Baseline NB,BAYSHORE,SALESFORCE TRANSIT CENTER (STC) $,17,2,12.0,12,12,60,14.5,0.0,29.0
181,Baseline NB,BAYSHORE,SALESFORCE TRANSIT CENTER (STC) $,18,2,12.0,12,12,60,14.5,0.0,29.0
182,Baseline NB,BAYSHORE,SALESFORCE TRANSIT CENTER (STC) $,19,2,12.0,12,12,60,14.5,0.0,29.0
183,Baseline NB,BAYSHORE,SALESFORCE TRANSIT CENTER (STC) $,20,2,12.0,12,12,60,14.5,0.0,29.0
184,Baseline NB,BAYSHORE,SALESFORCE TRANSIT CENTER (STC) $,21,1,12.0,12,12,60,29.5,0.0,59.0
185,Baseline NB,BAYSHORE,SALESFORCE TRANSIT CENTER (STC) $,22,1,12.0,12,12,60,29.5,0.0,59.0
186,Baseline NB,BAYSHORE,SALESFORCE TRANSIT CENTER (STC) $,23,1,12.0,12,12,60,29.5,0.0,59.0
187,Baseline NB,BAYSHORE,SALESFORCE TRANSIT CENTER (STC) $,24,1,12.0,12,12,6,2.5,0.0,5.0
188,Baseline NB,BAYSHORE,TOWNSEND / 4TH AND KING $,6,1,7.0,7,7,60,17.5,0.0,35.0
189,Baseline NB,BAYSHORE,TOWNSEND / 4TH AND KING $,7,2,7.0,7,7,60,14.5,0.0,29.0
190,Baseline NB,BAYSHORE,TOWNSEND / 4TH AND KING $,8,2,7.0,7,7,60,14.5,0.0,29.0
191,Baseline NB,BAYSHORE,TOWNSEND / 4TH AND KING $,9,2,7.0,7,7,60,14.5,0.0,29.0
192,Baseline NB,BAYSHORE,TOWNSEND / 4TH AND KING $,10,2,7.0,7,7,60,14.5,0.0,29.0
193,Baseline NB,BAYSHORE,TOWNSEND / 4TH AND KING $,11,1,7.0,7,7,60,29.5,0.0,59.0
194,Baseline NB,BAYSHORE,TOWNSEND / 4TH AND KING $,12,1,8.0,8,8,60,29.5,0.0,59.0
195,Baseline NB,BAYSHORE,TOWNSEND / 4TH AND KING $,13,1,8.0,8,8,60,29.5,0.0,59.0
196,Baseline NB,BAYSHORE,TOWNSEND / 4TH AND KING $,14,1,8.0,8,8,60,29.5,0.0,59.0
197,Baseline NB,BAYSHORE,TOWNSEND / 4TH AND KING $,15,1,8.0,8,8,60,29.5,0.0,59.0
198,Baseline NB,BAYSHORE,TOWNSEND / 4TH AND KING $,16,2,8.0,8,8,60,14.5,0.0,29.0
199,Baseline NB,BAYSHORE,TOWNSEND / 4TH AND KING $,17,2,8.0,8,8,60,14.5,0.0,29.0
200,Baseline NB,BAYSHORE,TOWNSEND / 4TH AND KING $,18,2,8.0,8,8,60,14.5,0.0,29.0
201,Baseline NB,BAYSHORE,TOWNSEND / 4TH AND KING $,19,2,8.0,8,8,60,14.5,0.0,29.0
202,Baseline NB,BAYSHORE,TOWNSEND / 4TH AND KING $,20,2,8.0,8,8,60,14.5,0.0,29.0
203,Baseline NB,BAYSHORE,TOWNSEND / 4TH AND KING $,21,1,8.0,8,8,60,29.5,0.0,59.0
204,Baseline NB,BAYSHORE,TOWNSEND / 4TH AND KING $,22,1,8.0,8,8,60,29.5,0.0,59.0
205,Baseline NB,BAYSHORE,TOWNSEND / 4TH AND KING $,23,1,8.0,8,8,60,29.5,0.0,59.0
206,Baseline NB,BAYSHORE,TOWNSEND / 4TH AND KING $,24,1,8.0,8,8,6,2.5,0.0,5.0
207,Baseline NB,BELMONT,22nd STREET,6,2,25.0,25,25,60,14.5,0.0,29.0
208,Baseline NB,BELMONT,22nd STREET,7,2,25.0,25,25,60,14.5,0.0,29.0
209,Baseline NB,BELMONT,22nd STREET,8,2,25.0,25,25,60,14.5,0.0,29.0
210,Baseline NB,BELMONT,22nd STREET,9,2,25.0,25,25,60,14.5,0.0,29.0
211,Baseline NB,BELMONT,22nd STREET,10,2,25.0,25,25,60,14.5,0.0,29.0
212,Baseline NB,BELMONT,22nd STREET,11,1,25.0,25,25,60,29.5,0.0,59.0
213,Baseline NB,BELMONT,22nd STREET,12,1,25.0,25,25,60,29.5,0.0,59.0
214,Baseline NB,BELMONT,22nd STREET,13,1,25.0,25,25,60,29.5,0.0,59.0
215,Baseline NB,BELMONT,22nd STREET,14,1,25.0,25,25,60,29.5,0.0,59.0
216,Baseline NB,BELMONT,22nd STREET,15,1,25.0,25,25,60,29.5,0.0,59.0
217,Baseline NB,BELMONT,22nd STREET,16,2,25.0,25,25,60,14.5,0.0,29.0
218,Baseline NB,BELMONT,22nd STREET,17,2,25.0,25,25,60,14.5,0.0,29.0
219,Baseline NB,BELMONT,22nd STREET,18,2,25.0,25,25,60,14.5,0.0,29.0
220,Baseline NB,BELMONT,22nd STREET,19,2,25.0,25,25,60,14.5,0.0,29.0
221,Baseline NB,BELMONT,22nd STREET,20,2,25.0,25,25,60,14.5,0.0,29.0
222,Baseline NB,BELMONT,22nd STREET,21,1,25.0,25,25,60,29.5,0.0,59.0
223,Baseline NB,BELMONT,22nd STREET,22,1,25.0,25,25,60,29.5,0.0,59.0
224,Baseline NB,BELMONT,22nd STREET,23,1,25.0,25,25,60,29.5,0.0,59.0
225,Baseline NB,BELMONT,22nd STREET,24,1,25.0,25,25,7,3.0,0.0,6.0
226,Baseline NB,BELMONT,HILLSDALE,6,2,3.0,3,3,60,14.5,0.0,29.0
227,Baseline NB,BELMONT,HILLSDALE,7,2,3.0,3,3,60,14.5,0.0,29.0
228,Baseline NB,BELMONT,HILLSDALE,8,2,3.0,3,3,60,14.5,0.0,29.0
229,Baseline NB,BELMONT,HILLSDALE,9,2,3.0,3,3,60,14.5,0.0,29.0
230,Baseline NB,BELMONT,HILLSDALE,10,2,3.0,3,3,60,14.5,0.0,29.0
231,Baseline NB,BELMONT,HILLSDALE,11,1,3.0,3,3,60,29.5,0.0,59.0
232,Baseline NB,BELMONT,HILLSDALE,12,1,3.0,3,3,60,29.5,0.0,59.0
233,Baseline NB,BELMONT,HILLSDALE,13,1,3.0,3,3,60,29.5,0.0,59.0
234,Baseline NB,BELMONT,HILLSDALE,14,1,3.0,3,3,60,29.5,0.0,59.0
235,Baseline NB,BELMONT,HILLSDALE,15,1,3.0,3,3,60,29.5,0.0,59.0
236,Baseline NB,BELMONT,HILLSDALE,16,2,3.0,3,3,60,14.5,0.0,29.0
237,Baseline NB,BELMONT,HILLSDALE,17,2,3.0,3,3,60,14.5,0.0,29.0
238,Baseline NB,BELMONT,HILLSDALE,18,2,3.0,3,3,60,14.5,0.0,29.0
239,Baseline NB,BELMONT,HILLSDALE,19,2,3.0,3,3,60,14.5,0.0,29.0
240,Baseline NB,BELMONT,HILLSDALE,20,2,3.0,3,3,60,14.5,0.0,29.0
241,Baseline NB,BELMONT,HILLSDALE,21,1,3.0,3,3,60,29.5,0.0,59.0
242,Baseline NB,BELMONT,HILLSDALE,22,1,3.0,3,3,60,29.5,0.0,59.0
243,Baseline NB,BELMONT,HILLSDALE,23,1,3.0,3,3,60,29.5,0.0,59.0
244,Baseline NB,BELMONT,HILLSDALE,24,1,3.0,3,3,7,3.0,0.0,6.0
245,Baseline NB,BELMONT,MILLBRAE,6,2,12.0,12,12,60,14.5,0.0,29.0
246,Baseline NB,BELMONT,MILLBRAE,7,2,12.0,12,12,60,14.5,0.0,29.0
247,Baseline NB,BELMONT,MILLBRAE,8,2,12.0,12,12,60,14.5,0.0,29.0
248,Baseline NB,BELMONT,MILLBRAE,9,2,12.0,12,12,60,14.5,0.0,29.0
249,Baseline NB,BELMONT,MILLBRAE,10,2,12.0,12,12,60,14.5,0.0,29.0
250,Baseline NB,BELMONT,MILLBRAE,11,1,12.0,12,12,60,29.5,0.0,59.0
