departure_hour,Scenario,Station_Name,Hourly_Ridership,Riders_per_train,lat,lon
9,Ridership_2040_high,Millbrae,7674.75,639.5625,37.60005813774365,-122.38716357110485
9,Ridership_2040_high,Morgan Hill,101.5,11.277777777777779,37.12973319634205,-121.650645664784
9,Ridership_2040_high,Mountain View,6335.5,527.9583333333334,37.39445754646227,-122.07593286878692
9,Ridership_2040_high,Palo Alto,7038.0,586.5,37.44319218110702,-122.16441235036379
9,Ridership_2040_high,Redwood City,7158.0,596.5,37.48575969310709,-122.23136195740514
9,Ridership_2040_high,San Antonio,6090.75,507.5625,37.407509282199506,-122.10751724793137
9,Ridership_2040_high,San Bruno,7315.25,609.6041666666666,37.630742889729746,-122.41180196248293
9,Ridership_2040_high,San Carlos,7024.5,585.375,37.50812619416385,-122.26029797578131
9,Ridership_2040_high,San Jose Diridon,2878.5,239.875,37.32973433784033,-121.90337965869688
9,Ridership_2040_high,San Mateo,7408.0,617.3333333333334,37.5681603459612,-122.32391967532075
9,Ridership_2040_high,Santa Clara,3279.0,273.25,37.353207282614996,-121.93549376712492
9,Ridership_2040_high,South San Francisco,7483.5,623.625,37.65434311314393,-122.40632367452082
9,Ridership_2040_high,Sunnyvale,5333.25,444.4375,37.37884425148521,-122.03140710781794
9,Ridership_2040_high,Tamien,1134.25,94.52083333333333,37.31274326682811,-121.88475697613043
9,Ridership_2040_high,Transbay,3550.0,295.8333333333333,37.789051867125714,-122.39702424974188
9,Ridership_2040_moderate,22nd St,6831.25,683.125,37.757576360740146,-122.39241209707016
9,Ridership_2040_moderate,4th and King,6670.5,667.05,37.77673761681249,-122.39494716886722
9,Ridership_2040_moderate,Atherton,5664.75,566.475,37.46447556254199,-122.19767440578178
9,Ridership_2040_moderate,Bayshore,6854.75,685.475,37.707716194010786,-122.40181692100869
9,Ridership_2040_moderate,Belmont,6225.5,622.55,37.52120335901958,-122.27624353516848
9,Ridership_2040_moderate,Blossom Hill,268.5,29.833333333333332,37.252451211010396,-121.79772696072882
9,Ridership_2040_moderate,Broadway,6771.0,677.1,37.58728824070041,-122.36206316363042
9,Ridership_2040_moderate,Burlingame,6779.0,677.9,37.579784239598354,-122.34406869702896
9,Ridership_2040_moderate,California Ave,5769.25,576.925,37.428924920324114,-122.14130909428673
9,Ridership_2040_moderate,Capitol,394.5,43.833333333333336,37.28400149341915,-121.84184124217718
9,Ridership_2040_moderate,Gilroy,31.25,3.4722222222222223,37.004510163602646,-121.56675298501878
9,Ridership_2040_moderate,Hayward Park,6608.75,660.875,37.5529445877276,-122.30942618742424
9,Ridership_2040_moderate,Hillsdale,6823.5,682.35,37.54157217114981,-122.30068921820495
9,Ridership_2040_moderate,Lawrence,3479.0,347.9,37.37054208586365,-121.99678611573393
9,Ridership_2040_moderate,Menlo Park,5716.5,571.65,37.45481747441266,-122.18234505381756
9,Ridership_2040_moderate,Millbrae,7201.25,720.125,37.60005813774365,-122.38716357110485
9,Ridership_2040_moderate,Morgan Hill,77.0,8.555555555555555,37.12973319634205,-121.650645664784
9,Ridership_2040_moderate,Mountain View,5572.25,557.225,37.39445754646227,-122.07593286878692
9,Ridership_2040_moderate,Palo Alto,6136.5,613.65,37.44319218110702,-122.16441235036379
9,Ridership_2040_moderate,Redwood City,6299.25,629.925,37.48575969310709,-122.23136195740514
9,Ridership_2040_moderate,San Antonio,5414.5,541.45,37.407509282199506,-122.10751724793137
9,Ridership_2040_moderate,San Bruno,6877.5,687.75,37.630742889729746,-122.41180196248293
9,Ridership_2040_moderate,San Carlos,6164.75,616.475,37.50812619416385,-122.26029797578131
9,Ridership_2040_moderate,San Jose Diridon,2551.5,255.15,37.32973433784033,-121.90337965869688
9,Ridership_2040_moderate,San Mateo,6701.5,670.15,37.5681603459612,-122.32391967532075
9,Ridership_2040_moderate,Santa Clara,2956.5,295.65,37.353207282614996,-121.93549376712492
9,Ridership_2040_moderate,South San Francisco,7050.25,705.025,37.65434311314393,-122.40632367452082
9,Ridership_2040_moderate,Sunnyvale,4746.5,474.65,37.37884425148521,-122.03140710781794
9,Ridership_2040_moderate,Tamien,941.25,104.58333333333333,37.31274326682811,-121.88475697613043
9,Ridership_2040_moderate,Transbay,3781.5,378.15,37.789051867125714,-122.39702424974188
10,Ridership_2017_observed,22nd St,930.0,310.0,37.757576360740146,-122.39241209707016
10,Ridership_2017_observed,4th and King,916.2,305.40000000000003,37.77673761681249,-122.39494716886722
10,Ridership_2017_observed,Bayshore,929.4000000000001,309.8,37.707716194010786,-122.40181692100869
10,Ridership_2017_observed,Belmont,938.8000000000001,312.93333333333334,37.52120335901958,-122.27624353516848
10,Ridership_2017_observed,Burlingame,1039.7,346.56666666666666,37.579784239598354,-122.34406869702896
10,Ridership_2017_observed,California Ave,870.2,435.1,37.428924920324114,-122.14130909428673
10,Ridership_2017_observed,College Park,312.40000000000003,312.40000000000003,37.34287482384451,-121.91566711874347
10,Ridership_2017_observed,Hayward Park,1003.2,334.40000000000003,37.5529445877276,-122.30942618742424
10,Ridership_2017_observed,Hillsdale,1035.1000000000001,345.03333333333336,37.54157217114981,-122.30068921820495
10,Ridership_2017_observed,Lawrence,393.5,196.75,37.37054208586365,-121.99678611573393
10,Ridership_2017_observed,Menlo Park,868.8000000000001,434.40000000000003,37.45481747441266,-122.18234505381756
10,Ridership_2017_observed,Millbrae,1055.4,351.8,37.60005813774365,-122.38716357110485
10,Ridership_2017_observed,Mountain View,806.0,403.0,37.39445754646227,-122.07593286878692
10,Ridership_2017_observed,Palo Alto,964.2,482.1,37.44319218110702,-122.16441235036379
10,Ridership_2017_observed,Redwood City,981.1,490.55,37.48575969310709,-122.23136195740514
10,Ridership_2017_observed,San Antonio,836.0,418.0,37.407509282199506,-122.10751724793137
10,Ridership_2017_observed,San Bruno,958.6,319.53333333333336,37.630742889729746,-122.41180196248293
10,Ridership_2017_observed,San Carlos,944.2,314.73333333333335,37.50812619416385,-122.26029797578131
10,Ridership_2017_observed,San Jose Diridon,312.40000000000003,312.40000000000003,37.32973433784033,-121.90337965869688
10,Ridership_2017_observed,San Mateo,1055.4,351.8,37.5681603459612,-122.32391967532075
10,Ridership_2017_observed,Santa Clara,360.3,360.3,37.353207282614996,-121.93549376712492
10,Ridership_2017_observed,South San Francisco,948.0,316.0,37.65434311314393,-122.40632367452082
10,Ridership_2017_observed,Sunnyvale,635.4000000000001,317.70000000000005,37.37884425148521,-122.03140710781794
10,Ridership_2040_HSR2,22nd St,2465.3,273.9222222222222,37.757576360740146,-122.39241209707016
10,Ridership_2040_HSR2,4th and King,2398.8,266.53333333333336,37.77673761681249,-122.39494716886722
10,Ridership_2040_HSR2,Atherton,2035.7,226.1888888888889,37.46447556254199,-122.19767440578178
10,Ridership_2040_HSR2,Bayshore,2524.9,280.5444444444445,37.707716194010786,-122.40181692100869
10,Ridership_2040_HSR2,Belmont,2246.5,249.61111111111111,37.52120335901958,-122.27624353516848
10,Ridership_2040_HSR2,Blossom Hill,12.600000000000001,1.8000000000000003,37.252451211010396,-121.79772696072882
10,Ridership_2040_HSR2,Broadway,2515.3,279.4777777777778,37.58728824070041,-122.36206316363042
10,Ridership_2040_HSR2,Burlingame,2512.0,279.1111111111111,37.579784239598354,-122.34406869702896
10,Ridership_2040_HSR2,California Ave,2085.3,231.70000000000002,37.428924920324114,-122.14130909428673
10,Ridership_2040_HSR2,Capitol,12.600000000000001,1.8000000000000003,37.28400149341915,-121.84184124217718
10,Ridership_2040_HSR2,Gilroy,12.600000000000001,1.8000000000000003,37.004510163602646,-121.56675298501878
10,Ridership_2040_HSR2,Hayward Park,2422.2000000000003,269.1333333333334,37.5529445877276,-122.30942618742424
10,Ridership_2040_HSR2,Hillsdale,2486.8,276.31111111111113,37.54157217114981,-122.30068921820495
10,Ridership_2040_HSR2,Lawrence,1242.2,138.02222222222224,37.37054208586365,-121.99678611573393
10,Ridership_2040_HSR2,Menlo Park,2032.3000000000002,225.81111111111113,37.45481747441266,-122.18234505381756
10,Ridership_2040_HSR2,Millbrae,2690.4,298.93333333333334,37.60005813774365,-122.38716357110485
10,Ridership_2040_HSR2,Morgan Hill,12.600000000000001,1.8000000000000003,37.12973319634205,-121.650645664784
10,Ridership_2040_HSR2,Mountain View,2045.8000000000002,227.31111111111113,37.39445754646227,-122.07593286878692
10,Ridership_2040_HSR2,Palo Alto,2284.9,253.8777777777778,37.44319218110702,-122.16441235036379
10,Ridership_2040_HSR2,Redwood City,2274.6,252.73333333333332,37.48575969310709,-122.23136195740514
10,Ridership_2040_HSR2,San Antonio,1973.7,219.3,37.407509282199506,-122.10751724793137
10,Ridership_2040_HSR2,San Bruno,2526.8,280.7555555555556,37.630742889729746,-122.41180196248293
10,Ridership_2040_HSR2,San Carlos,2255.7000000000003,250.63333333333335,37.50812619416385,-122.26029797578131
10,Ridership_2040_HSR2,San Jose Diridon,864.1,96.01111111111112,37.32973433784033,-121.90337965869688
10,Ridership_2040_HSR2,San Mateo,2516.9,279.65555555555557,37.5681603459612,-122.32391967532075
10,Ridership_2040_HSR2,Santa Clara,1001.5,111.27777777777777,37.353207282614996,-121.93549376712492
10,Ridership_2040_HSR2,South San Francisco,2547.3,283.03333333333336,37.65434311314393,-122.40632367452082
10,Ridership_2040_HSR2,Sunnyvale,1686.0,187.33333333333334,37.37884425148521,-122.03140710781794
10,Ridership_2040_HSR2,Tamien,205.8,29.400000000000002,37.31274326682811,-121.88475697613043
10,Ridership_2040_HSR2,Transbay,1377.3000000000002,153.03333333333336,37.789051867125714,-122.39702424974188
10,Ridership_2040_high,22nd St,2892.5,241.04166666666666,37.757576360740146,-122.39241209707016
10,Ridership_2040_high,4th and King,2712.4,226.03333333333333,37.77673761681249,-122.39494716886722
10,Ridership_2040_high,Atherton,2559.7000000000003,255.97000000000003,37.46447556254199,-122.19767440578178
10,Ridership_2040_high,Bayshore,2908.8,242.4,37.707716194010786,-122.40181692100869
10,Ridership_2040_high,Belmont,2751.7000000000003,250.15454545454548,37.52120335901958,-122.27624353516848
10,Ridership_2040_high,Blossom Hill,132.9,14.766666666666667,37.252451211010396,-121.79772696072882
10,Ridership_2040_high,Broadway,2926.3,266.02727272727276,37.58728824070041,-122.36206316363042
10,Ridership_2040_high,Burlingame,2935.4,266.8545454545455,37.579784239598354,-122.34406869702896
10,Ridership_2040_high,California Ave,2580.3,258.03000000000003,37.428924920324114,-122.14130909428673
10,Ridership_2040_high,Capitol,181.0,20.11111111111111,37.28400149341915,-121.84184124217718
10,Ridership_2040_high,Gilroy,18.3,2.033333333333333,37.004510163602646,-121.56675298501878
10,Ridership_2040_high,Hayward Park,2895.0,263.1818181818182,37.5529445877276,-122.30942618742424
10,Ridership_2040_high,Hillsdale,2988.4,271.6727272727273,37.54157217114981,-122.30068921820495
10,Ridership_2040_high,Lawrence,1573.0,157.3,37.37054208586365,-121.99678611573393
10,Ridership_2040_high,Menlo Park,2577.0,257.7,37.45481747441266,-122.18234505381756
10,Ridership_2040_high,Millbrae,3069.9,255.82500000000002,37.60005813774365,-122.38716357110485
10,Ridership_2040_high,Morgan Hill,40.6,4.511111111111111,37.12973319634205,-121.650645664784
10,Ridership_2040_high,Mountain View,2534.2000000000003,253.42000000000002,37.39445754646227,-122.07593286878692
10,Ridership_2040_high,Palo Alto,2815.2000000000003,281.52000000000004,37.44319218110702,-122.16441235036379
10,Ridership_2040_high,Redwood City,2863.2000000000003,260.2909090909091,37.48575969310709,-122.23136195740514
10,Ridership_2040_high,San Antonio,2436.3,243.63000000000002,37.407509282199506,-122.10751724793137
10,Ridership_2040_high,San Bruno,2926.1000000000004,243.8416666666667,37.630742889729746,-122.41180196248293
10,Ridership_2040_high,San Carlos,2809.8,255.43636363636367,37.50812619416385,-122.26029797578131
10,Ridership_2040_high,San Jose Diridon,1151.4,115.14000000000001,37.32973433784033,-121.90337965869688
10,Ridership_2040_high,San Mateo,2963.2000000000003,269.38181818181823,37.5681603459612,-122.32391967532075
10,Ridership_2040_high,Santa Clara,1311.6000000000001,131.16000000000003,37.353207282614996,-121.93549376712492
10,Ridership_2040_high,South San Francisco,2993.4,249.45000000000002,37.65434311314393,-122.40632367452082
10,Ridership_2040_high,Sunnyvale,2133.3,213.33,37.37884425148521,-122.03140710781794
10,Ridership_2040_high,Tamien,453.70000000000005,50.41111111111112,37.31274326682811,-121.88475697613043
10,Ridership_2040_high,Transbay,1420.0,118.33333333333333,37.789051867125714,-122.39702424974188
10,Ridership_2040_moderate,22nd St,2732.5,273.25,37.757576360740146,-122.39241209707016
10,Ridership_2040_moderate,4th and King,2668.2000000000003,266.82000000000005,37.77673761681249,-122.39494716886722
10,Ridership_2040_moderate,Atherton,2265.9,226.59,37.46447556254199,-122.19767440578178
10,Ridership_2040_moderate,Bayshore,2741.9,274.19,37.707716194010786,-122.40181692100869
10,Ridership_2040_moderate,Belmont,2490.2000000000003,249.02000000000004,37.52120335901958,-122.27624353516848
10,Ridership_2040_moderate,Blossom Hill,107.4,11.933333333333334,37.252451211010396,-121.79772696072882
10,Ridership_2040_moderate,Broadway,2708.4,270.84000000000003,37.58728824070041,-122.36206316363042
10,Ridership_2040_moderate,Burlingame,2711.6000000000004,271.16,37.579784239598354,-122.34406869702896
10,Ridership_2040_moderate,California Ave,2307.7000000000003,230.77000000000004,37.428924920324114,-122.14130909428673
10,Ridership_2040_moderate,Capitol,157.8,17.533333333333335,37.28400149341915,-121.84184124217718
10,Ridership_2040_moderate,Gilroy,12.5,1.3888888888888888,37.004510163602646,-121.56675298501878
10,Ridership_2040_moderate,Hayward Park,2643.5,264.35,37.5529445877276,-122.30942618742424
10,Ridership_2040_moderate,Hillsdale,2729.4,272.94,37.54157217114981,-122.30068921820495
10,Ridership_2040_moderate,Lawrence,1391.6000000000001,139.16000000000003,37.37054208586365,-121.99678611573393
10,Ridership_2040_moderate,Menlo Park,2286.6,228.66,37.45481747441266,-122.18234505381756
10,Ridership_2040_moderate,Millbrae,2880.5,288.05,37.60005813774365,-122.38716357110485
10,Ridership_2040_moderate,Morgan Hill,30.8,3.4222222222222225,37.12973319634205,-121.650645664784
10,Ridership_2040_moderate,Mountain View,2228.9,222.89000000000001,37.39445754646227,-122.07593286878692
10,Ridership_2040_moderate,Palo Alto,2454.6,245.45999999999998,37.44319218110702,-122.16441235036379
10,Ridership_2040_moderate,Redwood City,2519.7000000000003,251.97000000000003,37.48575969310709,-122.23136195740514
10,Ridership_2040_moderate,San Antonio,2165.8,216.58,37.407509282199506,-122.10751724793137
10,Ridership_2040_moderate,San Bruno,2751.0,275.1,37.630742889729746,-122.41180196248293
10,Ridership_2040_moderate,San Carlos,2465.9,246.59,37.50812619416385,-122.26029797578131
10,Ridership_2040_moderate,San Jose Diridon,1020.6,102.06,37.32973433784033,-121.90337965869688
10,Ridership_2040_moderate,San Mateo,2680.6000000000004,268.06000000000006,37.5681603459612,-122.32391967532075
10,Ridership_2040_moderate,Santa Clara,1182.6000000000001,118.26000000000002,37.353207282614996,-121.93549376712492
10,Ridership_2040_moderate,South San Francisco,2820.1000000000004,282.01000000000005,37.65434311314393,-122.40632367452082
10,Ridership_2040_moderate,Sunnyvale,1898.6000000000001,189.86,37.37884425148521,-122.03140710781794
10,Ridership_2040_moderate,Tamien,376.5,41.833333333333336,37.31274326682811,-121.88475697613043
10,Ridership_2040_moderate,Transbay,1512.6000000000001,151.26000000000002,37.789051867125714,-122.39702424974188
11,Ridership_2017_observed,22nd St,214.0,107.0,37.757576360740146,-122.39241209707016
11,Ridership_2017_observed,4th and King,201.25,100.625,37.77673761681249,-122.39494716886722
11,Ridership_2017_observed,Bayshore,217.5,108.75,37.707716194010786,-122.40181692100869
11,Ridership_2017_observed,Belmont,287.5,287.5,37.52120335901958,-122.27624353516848
11,Ridership_2017_observed,Burlingame,285.75,285.75,37.579784239598354,-122.34406869702896
11,Ridership_2017_observed,California Ave,230.0,230.0,37.428924920324114,-122.14130909428673
11,Ridership_2017_observed,Hayward Park,278.0,278.0,37.5529445877276,-122.30942618742424
11,Ridership_2017_observed,Hillsdale,291.5,291.5,37.54157217114981,-122.30068921820495
11,Ridership_2017_observed,Lawrence,110.5,110.5,37.37054208586365,-121.99678611573393
11,Ridership_2017_observed,Menlo Park,268.0,268.0,37.45481747441266,-122.18234505381756
11,Ridership_2017_observed,Millbrae,274.0,274.0,37.60005813774365,-122.38716357110485
11,Ridership_2017_observed,Mountain View,205.75,205.75,37.39445754646227,-122.07593286878692
11,Ridership_2017_observed,Palo Alto,288.5,288.5,37.44319218110702,-122.16441235036379
11,Ridership_2017_observed,Redwood City,292.0,292.0,37.48575969310709,-122.23136195740514
11,Ridership_2017_observed,San Antonio,216.5,216.5,37.407509282199506,-122.10751724793137
11,Ridership_2017_observed,San Bruno,228.25,114.125,37.630742889729746,-122.41180196248293
11,Ridership_2017_observed,San Carlos,281.75,281.75,37.50812619416385,-122.26029797578131
11,Ridership_2017_observed,San Jose Diridon,70.0,70.0,37.32973433784033,-121.90337965869688
11,Ridership_2017_observed,San Mateo,293.75,293.75,37.5681603459612,-122.32391967532075
11,Ridership_2017_observed,Santa Clara,95.75,95.75,37.353207282614996,-121.93549376712492
11,Ridership_2017_observed,South San Francisco,220.25,110.125,37.65434311314393,-122.40632367452082
11,Ridership_2017_observed,Sunnyvale,156.5,156.5,37.37884425148521,-122.03140710781794
11,Ridership_2040_HSR2,22nd St,732.75,146.55,37.757576360740146,-122.39241209707016
11,Ridership_2040_HSR2,4th and King,661.75,82.71875,37.77673761681249,-122.39494716886722
11,Ridership_2040_HSR2,Atherton,714.75,142.95,37.46447556254199,-122.19767440578178
11,Ridership_2040_HSR2,Bayshore,759.25,151.85,37.707716194010786,-122.40181692100869
11,Ridership_2040_HSR2,Belmont,771.0,154.2,37.52120335901958,-122.27624353516848
11,Ridership_2040_HSR2,Broadway,818.75,163.75,37.58728824070041,-122.36206316363042
11,Ridership_2040_HSR2,Burlingame,817.25,163.45,37.579784239598354,-122.34406869702896
11,Ridership_2040_HSR2,California Ave,625.0,125.0,37.428924920324114,-122.14130909428673
11,Ridership_2040_HSR2,Gilroy,0.0,0.0,37.004510163602646,-121.56675298501878
11,Ridership_2040_HSR2,Hayward Park,803.25,160.65,37.5529445877276,-122.30942618742424
11,Ridership_2040_HSR2,Hillsdale,827.75,165.55,37.54157217114981,-122.30068921820495
11,Ridership_2040_HSR2,Lawrence,357.25,71.45,37.37054208586365,-121.99678611573393
11,Ridership_2040_HSR2,Menlo Park,720.5,144.1,37.45481747441266,-122.18234505381756
11,Ridership_2040_HSR2,Millbrae,843.75,168.75,37.60005813774365,-122.38716357110485
11,Ridership_2040_HSR2,Mountain View,571.5,114.3,37.39445754646227,-122.07593286878692
11,Ridership_2040_HSR2,Palo Alto,783.5,156.7,37.44319218110702,-122.16441235036379
11,Ridership_2040_HSR2,Redwood City,791.0,158.2,37.48575969310709,-122.23136195740514
11,Ridership_2040_HSR2,San Antonio,581.5,116.3,37.407509282199506,-122.10751724793137
11,Ridership_2040_HSR2,San Bruno,761.25,152.25,37.630742889729746,-122.41180196248293
11,Ridership_2040_HSR2,San Carlos,765.0,153.0,37.50812619416385,-122.26029797578131
11,Ridership_2040_HSR2,San Jose Diridon,245.25,49.05,37.32973433784033,-121.90337965869688
11,Ridership_2040_HSR2,San Mateo,827.5,165.5,37.5681603459612,-122.32391967532075
11,Ridership_2040_HSR2,Santa Clara,292.25,58.45,37.353207282614996,-121.93549376712492
11,Ridership_2040_HSR2,South San Francisco,765.75,153.15,37.65434311314393,-122.40632367452082
11,Ridership_2040_HSR2,Sunnyvale,458.75,91.75,37.37884425148521,-122.03140710781794
11,Ridership_2040_HSR2,Tamien,47.25,9.45,37.31274326682811,-121.88475697613043
11,Ridership_2040_HSR2,Transbay,360.25,45.03125,37.789051867125714,-122.39702424974188
11,Ridership_2040_high,22nd St,1043.25,104.325,37.757576360740146,-122.39241209707016
11,Ridership_2040_high,4th and King,923.75,92.375,37.77673761681249,-122.39494716886722
11,Ridership_2040_high,Atherton,1070.75,118.97222222222223,37.46447556254199,-122.19767440578178
11,Ridership_2040_high,Bayshore,1065.5,106.55,37.707716194010786,-122.40181692100869
11,Ridership_2040_high,Belmont,1115.5,123.94444444444444,37.52120335901958,-122.27624353516848
11,Ridership_2040_high,Blossom Hill,74.75,9.34375,37.252451211010396,-121.79772696072882
11,Ridership_2040_high,Broadway,1124.25,124.91666666666667,37.58728824070041,-122.36206316363042
11,Ridership_2040_high,Burlingame,1130.0,125.55555555555556,37.579784239598354,-122.34406869702896
11,Ridership_2040_high,California Ave,905.0,100.55555555555556,37.428924920324114,-122.14130909428673
11,Ridership_2040_high,Capitol,104.75,13.09375,37.28400149341915,-121.84184124217718
11,Ridership_2040_high,Gilroy,14.5,1.8125,37.004510163602646,-121.56675298501878
11,Ridership_2040_high,Hayward Park,1130.5,125.61111111111111,37.5529445877276,-122.30942618742424
11,Ridership_2040_high,Hillsdale,1181.5,131.27777777777777,37.54157217114981,-122.30068921820495
11,Ridership_2040_high,Lawrence,541.5,60.166666666666664,37.37054208586365,-121.99678611573393
11,Ridership_2040_high,Menlo Park,1080.0,120.0,37.45481747441266,-122.18234505381756
11,Ridership_2040_high,Millbrae,1168.75,116.875,37.60005813774365,-122.38716357110485
11,Ridership_2040_high,Morgan Hill,31.5,3.9375,37.12973319634205,-121.650645664784
11,Ridership_2040_high,Mountain View,835.0,92.77777777777777,37.39445754646227,-122.07593286878692
11,Ridership_2040_high,Palo Alto,1147.75,127.52777777777777,37.44319218110702,-122.16441235036379
11,Ridership_2040_high,Redwood City,1172.25,130.25,37.48575969310709,-122.23136195740514
11,Ridership_2040_high,San Antonio,846.0,94.0,37.407509282199506,-122.10751724793137
11,Ridership_2040_high,San Bruno,1085.75,108.575,37.630742889729746,-122.41180196248293
11,Ridership_2040_high,San Carlos,1114.5,123.83333333333333,37.50812619416385,-122.26029797578131
11,Ridership_2040_high,San Jose Diridon,434.5,48.27777777777778,37.32973433784033,-121.90337965869688
11,Ridership_2040_high,San Mateo,1140.5,126.72222222222223,37.5681603459612,-122.32391967532075
11,Ridership_2040_high,Santa Clara,485.5,53.94444444444444,37.353207282614996,-121.93549376712492
11,Ridership_2040_high,South San Francisco,1122.5,112.25,37.65434311314393,-122.40632367452082
11,Ridership_2040_high,Sunnyvale,700.0,77.77777777777777,37.37884425148521,-122.03140710781794
11,Ridership_2040_high,Tamien,184.0,23.0,37.31274326682811,-121.88475697613043
11,Ridership_2040_high,Transbay,540.75,54.075,37.789051867125714,-122.39702424974188
11,Ridership_2040_moderate,22nd St,1015.5,101.55,37.757576360740146,-122.39241209707016
11,Ridership_2040_moderate,4th and King,935.25,93.525,37.77673761681249,-122.39494716886722
11,Ridership_2040_moderate,Atherton,959.75,119.96875,37.46447556254199,-122.19767440578178
11,Ridership_2040_moderate,Bayshore,1039.0,103.9,37.707716194010786,-122.40181692100869
11,Ridership_2040_moderate,Belmont,1022.0,127.75,37.52120335901958,-122.27624353516848
11,Ridership_2040_moderate,Blossom Hill,60.25,7.53125,37.252451211010396,-121.79772696072882
11,Ridership_2040_moderate,Broadway,1062.25,132.78125,37.58728824070041,-122.36206316363042
11,Ridership_2040_moderate,Burlingame,1065.25,133.15625,37.579784239598354,-122.34406869702896
11,Ridership_2040_moderate,California Ave,833.5,104.1875,37.428924920324114,-122.14130909428673
11,Ridership_2040_moderate,Capitol,83.25,10.40625,37.28400149341915,-121.84184124217718
11,Ridership_2040_moderate,Gilroy,10.75,1.34375,37.004510163602646,-121.56675298501878
11,Ridership_2040_moderate,Hayward Park,1047.0,130.875,37.5529445877276,-122.30942618742424
11,Ridership_2040_moderate,Hillsdale,1097.5,137.1875,37.54157217114981,-122.30068921820495
11,Ridership_2040_moderate,Lawrence,494.75,61.84375,37.37054208586365,-121.99678611573393
11,Ridership_2040_moderate,Menlo Park,961.5,120.1875,37.45481747441266,-122.18234505381756
11,Ridership_2040_moderate,Millbrae,1122.5,112.25,37.60005813774365,-122.38716357110485
11,Ridership_2040_moderate,Morgan Hill,24.25,3.03125,37.12973319634205,-121.650645664784
11,Ridership_2040_moderate,Mountain View,769.5,96.1875,37.39445754646227,-122.07593286878692
11,Ridership_2040_moderate,Palo Alto,1064.5,133.0625,37.44319218110702,-122.16441235036379
11,Ridership_2040_moderate,Redwood City,1064.25,133.03125,37.48575969310709,-122.23136195740514
11,Ridership_2040_moderate,San Antonio,777.5,97.1875,37.407509282199506,-122.10751724793137
11,Ridership_2040_moderate,San Bruno,1053.5,105.35,37.630742889729746,-122.41180196248293
11,Ridership_2040_moderate,San Carlos,1004.75,125.59375,37.50812619416385,-122.26029797578131
11,Ridership_2040_moderate,San Jose Diridon,390.25,48.78125,37.32973433784033,-121.90337965869688
11,Ridership_2040_moderate,San Mateo,1051.0,131.375,37.5681603459612,-122.32391967532075
11,Ridership_2040_moderate,Santa Clara,440.5,55.0625,37.353207282614996,-121.93549376712492
11,Ridership_2040_moderate,South San Francisco,1092.5,109.25,37.65434311314393,-122.40632367452082
11,Ridership_2040_moderate,Sunnyvale,644.5,80.5625,37.37884425148521,-122.03140710781794
11,Ridership_2040_moderate,Tamien,152.25,19.03125,37.31274326682811,-121.88475697613043
11,Ridership_2040_moderate,Transbay,547.25,54.725,37.789051867125714,-122.39702424974188
12,Ridership_2017_observed,22nd St,214.0,214.0,37.757576360740146,-122.39241209707016
12,Ridership_2017_observed,4th and King,201.25,201.25,37.77673761681249,-122.39494716886722
12,Ridership_2017_observed,Bayshore,217.5,217.5,37.707716194010786,-122.40181692100869
12,Ridership_2017_observed,Belmont,287.5,287.5,37.52120335901958,-122.27624353516848
12,Ridership_2017_observed,Burlingame,285.75,285.75,37.579784239598354,-122.34406869702896
12,Ridership_2017_observed,California Ave,230.0,230.0,37.428924920324114,-122.14130909428673
12,Ridership_2017_observed,Hayward Park,278.0,278.0,37.5529445877276,-122.30942618742424
12,Ridership_2017_observed,Hillsdale,291.5,291.5,37.54157217114981,-122.30068921820495
12,Ridership_2017_observed,Lawrence,110.5,110.5,37.37054208586365,-121.99678611573393
12,Ridership_2017_observed,Menlo Park,268.0,268.0,37.45481747441266,-122.18234505381756
12,Ridership_2017_observed,Millbrae,274.0,274.0,37.60005813774365,-122.38716357110485
12,Ridership_2017_observed,Mountain View,205.75,205.75,37.39445754646227,-122.07593286878692
12,Ridership_2017_observed,Palo Alto,288.5,288.5,37.44319218110702,-122.16441235036379
12,Ridership_2017_observed,Redwood City,292.0,292.0,37.48575969310709,-122.23136195740514
12,Ridership_2017_observed,San Antonio,216.5,216.5,37.407509282199506,-122.10751724793137
12,Ridership_2017_observed,San Bruno,228.25,228.25,37.630742889729746,-122.41180196248293
12,Ridership_2017_observed,San Carlos,281.75,281.75,37.50812619416385,-122.26029797578131
12,Ridership_2017_observed,San Jose Diridon,70.0,70.0,37.32973433784033,-121.90337965869688
12,Ridership_2017_observed,San Mateo,293.75,293.75,37.5681603459612,-122.32391967532075
12,Ridership_2017_observed,Santa Clara,95.75,95.75,37.353207282614996,-121.93549376712492
12,Ridership_2017_observed,South San Francisco,220.25,220.25,37.65434311314393,-122.40632367452082
12,Ridership_2017_observed,Sunnyvale,156.5,156.5,37.37884425148521,-122.03140710781794
12,Ridership_2040_HSR2,22nd St,732.75,146.55,37.757576360740146,-122.39241209707016
12,Ridership_2040_HSR2,4th and King,661.75,132.35,37.77673761681249,-122.39494716886722
12,Ridership_2040_HSR2,Atherton,714.75,142.95,37.46447556254199,-122.19767440578178
12,Ridership_2040_HSR2,Bayshore,759.25,151.85,37.707716194010786,-122.40181692100869
12,Ridership_2040_HSR2,Belmont,771.0,154.2,37.52120335901958,-122.27624353516848
12,Ridership_2040_HSR2,Broadway,818.75,163.75,37.58728824070041,-122.36206316363042
