TOD,Origin_ID,Origin_Name,Dest_ID,Dest_Name,Scenario,Ridership_Number
ea,1,Transbay,1,Transbay,Ridership_2017_observed,0
ea,1,Transbay,1,Transbay,Ridership_2022_diesel,0
ea,1,Transbay,1,Transbay,Ridership_2022_PCEP,0
ea,1,Transbay,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,1,Transbay,1,Transbay,Ridership_2029_PCEP,0
ea,1,Transbay,1,Transbay,Ridership_2029_HSR1,0
ea,1,Transbay,1,Transbay,Ridership_2033_HSR1,0
ea,1,Transbay,1,Transbay,Ridership_2033_HSR2,0
ea,1,Transbay,1,Transbay,Ridership_2040_HSR2,0
ea,1,Transbay,1,Transbay,Ridership_2040_moderate,0
ea,1,Transbay,1,Transbay,Ridership_2040_high,0
ea,2,4th and King,1,Transbay,Ridership_2017_observed,0
ea,2,4th and King,1,Transbay,Ridership_2022_diesel,0
ea,2,4th and King,1,Transbay,Ridership_2022_PCEP,0
ea,2,4th and King,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,2,4th and King,1,Transbay,Ridership_2029_PCEP,2
ea,2,4th and King,1,Transbay,Ridership_2029_HSR1,3
ea,2,4th and King,1,Transbay,Ridership_2033_HSR1,3
ea,2,4th and King,1,Transbay,Ridership_2033_HSR2,2
ea,2,4th and King,1,Transbay,Ridership_2040_HSR2,2
ea,2,4th and King,1,Transbay,Ridership_2040_moderate,6
ea,2,4th and King,1,Transbay,Ridership_2040_high,6
ea,4,22nd St,1,Transbay,Ridership_2017_observed,0
ea,4,22nd St,1,Transbay,Ridership_2022_diesel,0
ea,4,22nd St,1,Transbay,Ridership_2022_PCEP,0
ea,4,22nd St,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,4,22nd St,1,Transbay,Ridership_2029_PCEP,1
ea,4,22nd St,1,Transbay,Ridership_2029_HSR1,2
ea,4,22nd St,1,Transbay,Ridership_2033_HSR1,3
ea,4,22nd St,1,Transbay,Ridership_2033_HSR2,3
ea,4,22nd St,1,Transbay,Ridership_2040_HSR2,4
ea,4,22nd St,1,Transbay,Ridership_2040_moderate,4
ea,4,22nd St,1,Transbay,Ridership_2040_high,4
ea,7,Bayshore,1,Transbay,Ridership_2017_observed,0
ea,7,Bayshore,1,Transbay,Ridership_2022_diesel,0
ea,7,Bayshore,1,Transbay,Ridership_2022_PCEP,0
ea,7,Bayshore,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,7,Bayshore,1,Transbay,Ridership_2029_PCEP,1
ea,7,Bayshore,1,Transbay,Ridership_2029_HSR1,1
ea,7,Bayshore,1,Transbay,Ridership_2033_HSR1,2
ea,7,Bayshore,1,Transbay,Ridership_2033_HSR2,2
ea,7,Bayshore,1,Transbay,Ridership_2040_HSR2,2
ea,7,Bayshore,1,Transbay,Ridership_2040_moderate,2
ea,7,Bayshore,1,Transbay,Ridership_2040_high,2
ea,8,South San Francisco,1,Transbay,Ridership_2017_observed,0
ea,8,South San Francisco,1,Transbay,Ridership_2022_diesel,0
ea,8,South San Francisco,1,Transbay,Ridership_2022_PCEP,0
ea,8,South San Francisco,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,8,South San Francisco,1,Transbay,Ridership_2029_PCEP,8
ea,8,South San Francisco,1,Transbay,Ridership_2029_HSR1,6
ea,8,South San Francisco,1,Transbay,Ridership_2033_HSR1,6
ea,8,South San Francisco,1,Transbay,Ridership_2033_HSR2,6
ea,8,South San Francisco,1,Transbay,Ridership_2040_HSR2,7
ea,8,South San Francisco,1,Transbay,Ridership_2040_moderate,15
ea,8,South San Francisco,1,Transbay,Ridership_2040_high,14
ea,9,San Bruno,1,Transbay,Ridership_2017_observed,0
ea,9,San Bruno,1,Transbay,Ridership_2022_diesel,0
ea,9,San Bruno,1,Transbay,Ridership_2022_PCEP,0
ea,9,San Bruno,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,9,San Bruno,1,Transbay,Ridership_2029_PCEP,9
ea,9,San Bruno,1,Transbay,Ridership_2029_HSR1,10
ea,9,San Bruno,1,Transbay,Ridership_2033_HSR1,11
ea,9,San Bruno,1,Transbay,Ridership_2033_HSR2,11
ea,9,San Bruno,1,Transbay,Ridership_2040_HSR2,12
ea,9,San Bruno,1,Transbay,Ridership_2040_moderate,12
ea,9,San Bruno,1,Transbay,Ridership_2040_high,10
ea,10,Millbrae,1,Transbay,Ridership_2017_observed,0
ea,10,Millbrae,1,Transbay,Ridership_2022_diesel,0
ea,10,Millbrae,1,Transbay,Ridership_2022_PCEP,0
ea,10,Millbrae,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,10,Millbrae,1,Transbay,Ridership_2029_PCEP,5
ea,10,Millbrae,1,Transbay,Ridership_2029_HSR1,6
ea,10,Millbrae,1,Transbay,Ridership_2033_HSR1,6
ea,10,Millbrae,1,Transbay,Ridership_2033_HSR2,6
ea,10,Millbrae,1,Transbay,Ridership_2040_HSR2,7
ea,10,Millbrae,1,Transbay,Ridership_2040_moderate,9
ea,10,Millbrae,1,Transbay,Ridership_2040_high,8
ea,11,Broadway,1,Transbay,Ridership_2017_observed,0
ea,11,Broadway,1,Transbay,Ridership_2022_diesel,0
ea,11,Broadway,1,Transbay,Ridership_2022_PCEP,0
ea,11,Broadway,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,11,Broadway,1,Transbay,Ridership_2029_PCEP,6
ea,11,Broadway,1,Transbay,Ridership_2029_HSR1,6
ea,11,Broadway,1,Transbay,Ridership_2033_HSR1,6
ea,11,Broadway,1,Transbay,Ridership_2033_HSR2,6
ea,11,Broadway,1,Transbay,Ridership_2040_HSR2,7
ea,11,Broadway,1,Transbay,Ridership_2040_moderate,7
ea,11,Broadway,1,Transbay,Ridership_2040_high,7
ea,12,Burlingame,1,Transbay,Ridership_2017_observed,0
ea,12,Burlingame,1,Transbay,Ridership_2022_diesel,0
ea,12,Burlingame,1,Transbay,Ridership_2022_PCEP,0
ea,12,Burlingame,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,12,Burlingame,1,Transbay,Ridership_2029_PCEP,10
ea,12,Burlingame,1,Transbay,Ridership_2029_HSR1,11
ea,12,Burlingame,1,Transbay,Ridership_2033_HSR1,11
ea,12,Burlingame,1,Transbay,Ridership_2033_HSR2,11
ea,12,Burlingame,1,Transbay,Ridership_2040_HSR2,11
ea,12,Burlingame,1,Transbay,Ridership_2040_moderate,11
ea,12,Burlingame,1,Transbay,Ridership_2040_high,10
ea,13,San Mateo,1,Transbay,Ridership_2017_observed,0
ea,13,San Mateo,1,Transbay,Ridership_2022_diesel,0
ea,13,San Mateo,1,Transbay,Ridership_2022_PCEP,0
ea,13,San Mateo,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,13,San Mateo,1,Transbay,Ridership_2029_PCEP,8
ea,13,San Mateo,1,Transbay,Ridership_2029_HSR1,9
ea,13,San Mateo,1,Transbay,Ridership_2033_HSR1,9
ea,13,San Mateo,1,Transbay,Ridership_2033_HSR2,9
ea,13,San Mateo,1,Transbay,Ridership_2040_HSR2,10
ea,13,San Mateo,1,Transbay,Ridership_2040_moderate,10
ea,13,San Mateo,1,Transbay,Ridership_2040_high,10
ea,14,Hayward Park,1,Transbay,Ridership_2017_observed,0
ea,14,Hayward Park,1,Transbay,Ridership_2022_diesel,0
ea,14,Hayward Park,1,Transbay,Ridership_2022_PCEP,0
ea,14,Hayward Park,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,14,Hayward Park,1,Transbay,Ridership_2029_PCEP,6
ea,14,Hayward Park,1,Transbay,Ridership_2029_HSR1,6
ea,14,Hayward Park,1,Transbay,Ridership_2033_HSR1,7
ea,14,Hayward Park,1,Transbay,Ridership_2033_HSR2,7
ea,14,Hayward Park,1,Transbay,Ridership_2040_HSR2,8
ea,14,Hayward Park,1,Transbay,Ridership_2040_moderate,10
ea,14,Hayward Park,1,Transbay,Ridership_2040_high,9
ea,15,Hillsdale,1,Transbay,Ridership_2017_observed,0
ea,15,Hillsdale,1,Transbay,Ridership_2022_diesel,0
ea,15,Hillsdale,1,Transbay,Ridership_2022_PCEP,0
ea,15,Hillsdale,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,15,Hillsdale,1,Transbay,Ridership_2029_PCEP,15
ea,15,Hillsdale,1,Transbay,Ridership_2029_HSR1,17
ea,15,Hillsdale,1,Transbay,Ridership_2033_HSR1,18
ea,15,Hillsdale,1,Transbay,Ridership_2033_HSR2,18
ea,15,Hillsdale,1,Transbay,Ridership_2040_HSR2,19
ea,15,Hillsdale,1,Transbay,Ridership_2040_moderate,27
ea,15,Hillsdale,1,Transbay,Ridership_2040_high,25
ea,16,Belmont,1,Transbay,Ridership_2017_observed,0
ea,16,Belmont,1,Transbay,Ridership_2022_diesel,0
ea,16,Belmont,1,Transbay,Ridership_2022_PCEP,0
ea,16,Belmont,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,16,Belmont,1,Transbay,Ridership_2029_PCEP,6
ea,16,Belmont,1,Transbay,Ridership_2029_HSR1,6
ea,16,Belmont,1,Transbay,Ridership_2033_HSR1,6
ea,16,Belmont,1,Transbay,Ridership_2033_HSR2,6
ea,16,Belmont,1,Transbay,Ridership_2040_HSR2,7
ea,16,Belmont,1,Transbay,Ridership_2040_moderate,7
ea,16,Belmont,1,Transbay,Ridership_2040_high,7
ea,17,San Carlos,1,Transbay,Ridership_2017_observed,0
ea,17,San Carlos,1,Transbay,Ridership_2022_diesel,0
ea,17,San Carlos,1,Transbay,Ridership_2022_PCEP,0
ea,17,San Carlos,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,17,San Carlos,1,Transbay,Ridership_2029_PCEP,7
ea,17,San Carlos,1,Transbay,Ridership_2029_HSR1,8
ea,17,San Carlos,1,Transbay,Ridership_2033_HSR1,8
ea,17,San Carlos,1,Transbay,Ridership_2033_HSR2,8
ea,17,San Carlos,1,Transbay,Ridership_2040_HSR2,8
ea,17,San Carlos,1,Transbay,Ridership_2040_moderate,7
ea,17,San Carlos,1,Transbay,Ridership_2040_high,8
ea,18,Redwood City,1,Transbay,Ridership_2017_observed,0
ea,18,Redwood City,1,Transbay,Ridership_2022_diesel,0
ea,18,Redwood City,1,Transbay,Ridership_2022_PCEP,0
ea,18,Redwood City,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,18,Redwood City,1,Transbay,Ridership_2029_PCEP,12
ea,18,Redwood City,1,Transbay,Ridership_2029_HSR1,14
ea,18,Redwood City,1,Transbay,Ridership_2033_HSR1,13
ea,18,Redwood City,1,Transbay,Ridership_2033_HSR2,13
ea,18,Redwood City,1,Transbay,Ridership_2040_HSR2,15
ea,18,Redwood City,1,Transbay,Ridership_2040_moderate,20
ea,18,Redwood City,1,Transbay,Ridership_2040_high,20
ea,20,Atherton,1,Transbay,Ridership_2017_observed,0
ea,20,Atherton,1,Transbay,Ridership_2022_diesel,0
ea,20,Atherton,1,Transbay,Ridership_2022_PCEP,0
ea,20,Atherton,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,20,Atherton,1,Transbay,Ridership_2029_PCEP,5
ea,20,Atherton,1,Transbay,Ridership_2029_HSR1,5
ea,20,Atherton,1,Transbay,Ridership_2033_HSR1,5
ea,20,Atherton,1,Transbay,Ridership_2033_HSR2,5
ea,20,Atherton,1,Transbay,Ridership_2040_HSR2,6
ea,20,Atherton,1,Transbay,Ridership_2040_moderate,6
ea,20,Atherton,1,Transbay,Ridership_2040_high,5
ea,21,Menlo Park,1,Transbay,Ridership_2017_observed,0
ea,21,Menlo Park,1,Transbay,Ridership_2022_diesel,0
ea,21,Menlo Park,1,Transbay,Ridership_2022_PCEP,0
ea,21,Menlo Park,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,21,Menlo Park,1,Transbay,Ridership_2029_PCEP,4
ea,21,Menlo Park,1,Transbay,Ridership_2029_HSR1,4
ea,21,Menlo Park,1,Transbay,Ridership_2033_HSR1,4
ea,21,Menlo Park,1,Transbay,Ridership_2033_HSR2,4
ea,21,Menlo Park,1,Transbay,Ridership_2040_HSR2,5
ea,21,Menlo Park,1,Transbay,Ridership_2040_moderate,5
ea,21,Menlo Park,1,Transbay,Ridership_2040_high,5
ea,22,Palo Alto,1,Transbay,Ridership_2017_observed,0
ea,22,Palo Alto,1,Transbay,Ridership_2022_diesel,0
ea,22,Palo Alto,1,Transbay,Ridership_2022_PCEP,0
ea,22,Palo Alto,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,22,Palo Alto,1,Transbay,Ridership_2029_PCEP,11
ea,22,Palo Alto,1,Transbay,Ridership_2029_HSR1,8
ea,22,Palo Alto,1,Transbay,Ridership_2033_HSR1,9
ea,22,Palo Alto,1,Transbay,Ridership_2033_HSR2,9
ea,22,Palo Alto,1,Transbay,Ridership_2040_HSR2,9
ea,22,Palo Alto,1,Transbay,Ridership_2040_moderate,20
ea,22,Palo Alto,1,Transbay,Ridership_2040_high,20
ea,24,California Ave,1,Transbay,Ridership_2017_observed,0
ea,24,California Ave,1,Transbay,Ridership_2022_diesel,0
ea,24,California Ave,1,Transbay,Ridership_2022_PCEP,0
ea,24,California Ave,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,24,California Ave,1,Transbay,Ridership_2029_PCEP,8
ea,24,California Ave,1,Transbay,Ridership_2029_HSR1,7
ea,24,California Ave,1,Transbay,Ridership_2033_HSR1,8
ea,24,California Ave,1,Transbay,Ridership_2033_HSR2,8
ea,24,California Ave,1,Transbay,Ridership_2040_HSR2,8
ea,24,California Ave,1,Transbay,Ridership_2040_moderate,9
ea,24,California Ave,1,Transbay,Ridership_2040_high,8
ea,25,San Antonio,1,Transbay,Ridership_2017_observed,0
ea,25,San Antonio,1,Transbay,Ridership_2022_diesel,0
ea,25,San Antonio,1,Transbay,Ridership_2022_PCEP,0
ea,25,San Antonio,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,25,San Antonio,1,Transbay,Ridership_2029_PCEP,6
ea,25,San Antonio,1,Transbay,Ridership_2029_HSR1,5
ea,25,San Antonio,1,Transbay,Ridership_2033_HSR1,5
ea,25,San Antonio,1,Transbay,Ridership_2033_HSR2,5
ea,25,San Antonio,1,Transbay,Ridership_2040_HSR2,6
ea,25,San Antonio,1,Transbay,Ridership_2040_moderate,7
ea,25,San Antonio,1,Transbay,Ridership_2040_high,7
ea,26,Mountain View,1,Transbay,Ridership_2017_observed,0
ea,26,Mountain View,1,Transbay,Ridership_2022_diesel,0
ea,26,Mountain View,1,Transbay,Ridership_2022_PCEP,0
ea,26,Mountain View,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,26,Mountain View,1,Transbay,Ridership_2029_PCEP,9
ea,26,Mountain View,1,Transbay,Ridership_2029_HSR1,9
ea,26,Mountain View,1,Transbay,Ridership_2033_HSR1,9
ea,26,Mountain View,1,Transbay,Ridership_2033_HSR2,9
ea,26,Mountain View,1,Transbay,Ridership_2040_HSR2,10
ea,26,Mountain View,1,Transbay,Ridership_2040_moderate,13
ea,26,Mountain View,1,Transbay,Ridership_2040_high,12
ea,27,Sunnyvale,1,Transbay,Ridership_2017_observed,0
ea,27,Sunnyvale,1,Transbay,Ridership_2022_diesel,0
ea,27,Sunnyvale,1,Transbay,Ridership_2022_PCEP,0
ea,27,Sunnyvale,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,27,Sunnyvale,1,Transbay,Ridership_2029_PCEP,12
ea,27,Sunnyvale,1,Transbay,Ridership_2029_HSR1,13
ea,27,Sunnyvale,1,Transbay,Ridership_2033_HSR1,13
ea,27,Sunnyvale,1,Transbay,Ridership_2033_HSR2,13
ea,27,Sunnyvale,1,Transbay,Ridership_2040_HSR2,15
ea,27,Sunnyvale,1,Transbay,Ridership_2040_moderate,18
ea,27,Sunnyvale,1,Transbay,Ridership_2040_high,18
ea,28,Lawrence,1,Transbay,Ridership_2017_observed,0
ea,28,Lawrence,1,Transbay,Ridership_2022_diesel,0
ea,28,Lawrence,1,Transbay,Ridership_2022_PCEP,0
ea,28,Lawrence,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,28,Lawrence,1,Transbay,Ridership_2029_PCEP,10
ea,28,Lawrence,1,Transbay,Ridership_2029_HSR1,10
ea,28,Lawrence,1,Transbay,Ridership_2033_HSR1,10
ea,28,Lawrence,1,Transbay,Ridership_2033_HSR2,10
ea,28,Lawrence,1,Transbay,Ridership_2040_HSR2,12
ea,28,Lawrence,1,Transbay,Ridership_2040_moderate,13
ea,28,Lawrence,1,Transbay,Ridership_2040_high,12
ea,30,Santa Clara,1,Transbay,Ridership_2017_observed,0
ea,30,Santa Clara,1,Transbay,Ridership_2022_diesel,0
ea,30,Santa Clara,1,Transbay,Ridership_2022_PCEP,0
ea,30,Santa Clara,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,30,Santa Clara,1,Transbay,Ridership_2029_PCEP,6
ea,30,Santa Clara,1,Transbay,Ridership_2029_HSR1,6
ea,30,Santa Clara,1,Transbay,Ridership_2033_HSR1,6
ea,30,Santa Clara,1,Transbay,Ridership_2033_HSR2,6
ea,30,Santa Clara,1,Transbay,Ridership_2040_HSR2,7
ea,30,Santa Clara,1,Transbay,Ridership_2040_moderate,7
ea,30,Santa Clara,1,Transbay,Ridership_2040_high,7
ea,31,College Park,1,Transbay,Ridership_2017_observed,0
ea,31,College Park,1,Transbay,Ridership_2022_diesel,0
ea,31,College Park,1,Transbay,Ridership_2022_PCEP,0
ea,31,College Park,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,31,College Park,1,Transbay,Ridership_2029_PCEP,0
ea,31,College Park,1,Transbay,Ridership_2029_HSR1,0
ea,31,College Park,1,Transbay,Ridership_2033_HSR1,0
ea,31,College Park,1,Transbay,Ridership_2033_HSR2,0
ea,31,College Park,1,Transbay,Ridership_2040_HSR2,0
ea,31,College Park,1,Transbay,Ridership_2040_moderate,0
ea,31,College Park,1,Transbay,Ridership_2040_high,0
ea,32,San Jose Diridon,1,Transbay,Ridership_2017_observed,0
ea,32,San Jose Diridon,1,Transbay,Ridership_2022_diesel,0
ea,32,San Jose Diridon,1,Transbay,Ridership_2022_PCEP,0
ea,32,San Jose Diridon,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,32,San Jose Diridon,1,Transbay,Ridership_2029_PCEP,12
ea,32,San Jose Diridon,1,Transbay,Ridership_2029_HSR1,10
ea,32,San Jose Diridon,1,Transbay,Ridership_2033_HSR1,11
ea,32,San Jose Diridon,1,Transbay,Ridership_2033_HSR2,11
ea,32,San Jose Diridon,1,Transbay,Ridership_2040_HSR2,6
ea,32,San Jose Diridon,1,Transbay,Ridership_2040_moderate,11
ea,32,San Jose Diridon,1,Transbay,Ridership_2040_high,12
ea,33,Tamien,1,Transbay,Ridership_2017_observed,0
ea,33,Tamien,1,Transbay,Ridership_2022_diesel,0
ea,33,Tamien,1,Transbay,Ridership_2022_PCEP,0
ea,33,Tamien,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,33,Tamien,1,Transbay,Ridership_2029_PCEP,3
ea,33,Tamien,1,Transbay,Ridership_2029_HSR1,3
ea,33,Tamien,1,Transbay,Ridership_2033_HSR1,4
ea,33,Tamien,1,Transbay,Ridership_2033_HSR2,4
ea,33,Tamien,1,Transbay,Ridership_2040_HSR2,4
ea,33,Tamien,1,Transbay,Ridership_2040_moderate,5
ea,33,Tamien,1,Transbay,Ridership_2040_high,6
ea,34,Capitol,1,Transbay,Ridership_2017_observed,0
ea,34,Capitol,1,Transbay,Ridership_2022_diesel,0
ea,34,Capitol,1,Transbay,Ridership_2022_PCEP,0
ea,34,Capitol,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,34,Capitol,1,Transbay,Ridership_2029_PCEP,0
ea,34,Capitol,1,Transbay,Ridership_2029_HSR1,0
ea,34,Capitol,1,Transbay,Ridership_2033_HSR1,0
ea,34,Capitol,1,Transbay,Ridership_2033_HSR2,0
ea,34,Capitol,1,Transbay,Ridership_2040_HSR2,0
ea,34,Capitol,1,Transbay,Ridership_2040_moderate,2
ea,34,Capitol,1,Transbay,Ridership_2040_high,3
ea,35,Blossom Hill,1,Transbay,Ridership_2017_observed,0
ea,35,Blossom Hill,1,Transbay,Ridership_2022_diesel,0
ea,35,Blossom Hill,1,Transbay,Ridership_2022_PCEP,0
ea,35,Blossom Hill,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,35,Blossom Hill,1,Transbay,Ridership_2029_PCEP,0
ea,35,Blossom Hill,1,Transbay,Ridership_2029_HSR1,0
ea,35,Blossom Hill,1,Transbay,Ridership_2033_HSR1,0
ea,35,Blossom Hill,1,Transbay,Ridership_2033_HSR2,0
ea,35,Blossom Hill,1,Transbay,Ridership_2040_HSR2,0
ea,35,Blossom Hill,1,Transbay,Ridership_2040_moderate,3
ea,35,Blossom Hill,1,Transbay,Ridership_2040_high,3
ea,36,Morgan Hill,1,Transbay,Ridership_2017_observed,0
ea,36,Morgan Hill,1,Transbay,Ridership_2022_diesel,0
ea,36,Morgan Hill,1,Transbay,Ridership_2022_PCEP,0
ea,36,Morgan Hill,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,36,Morgan Hill,1,Transbay,Ridership_2029_PCEP,0
ea,36,Morgan Hill,1,Transbay,Ridership_2029_HSR1,0
ea,36,Morgan Hill,1,Transbay,Ridership_2033_HSR1,0
ea,36,Morgan Hill,1,Transbay,Ridership_2033_HSR2,0
ea,36,Morgan Hill,1,Transbay,Ridership_2040_HSR2,0
ea,36,Morgan Hill,1,Transbay,Ridership_2040_moderate,1
ea,36,Morgan Hill,1,Transbay,Ridership_2040_high,2
ea,37,San Martin,1,Transbay,Ridership_2017_observed,0
ea,37,San Martin,1,Transbay,Ridership_2022_diesel,0
ea,37,San Martin,1,Transbay,Ridership_2022_PCEP,0
ea,37,San Martin,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,37,San Martin,1,Transbay,Ridership_2029_PCEP,0
ea,37,San Martin,1,Transbay,Ridership_2029_HSR1,0
ea,37,San Martin,1,Transbay,Ridership_2033_HSR1,0
ea,37,San Martin,1,Transbay,Ridership_2033_HSR2,0
ea,37,San Martin,1,Transbay,Ridership_2040_HSR2,0
ea,37,San Martin,1,Transbay,Ridership_2040_moderate,0
ea,37,San Martin,1,Transbay,Ridership_2040_high,0
ea,38,Gilroy,1,Transbay,Ridership_2017_observed,0
ea,38,Gilroy,1,Transbay,Ridership_2022_diesel,0
ea,38,Gilroy,1,Transbay,Ridership_2022_PCEP,0
ea,38,Gilroy,1,Transbay,Ridership_2029_PCEP_noTransbay,0
ea,38,Gilroy,1,Transbay,Ridership_2029_PCEP,0
ea,38,Gilroy,1,Transbay,Ridership_2029_HSR1,0
ea,38,Gilroy,1,Transbay,Ridership_2033_HSR1,0
ea,38,Gilroy,1,Transbay,Ridership_2033_HSR2,0
ea,38,Gilroy,1,Transbay,Ridership_2040_HSR2,0
ea,38,Gilroy,1,Transbay,Ridership_2040_moderate,1
ea,38,Gilroy,1,Transbay,Ridership_2040_high,1
ea,1,Transbay,2,4th and King,Ridership_2017_observed,0
ea,1,Transbay,2,4th and King,Ridership_2022_diesel,0
ea,1,Transbay,2,4th and King,Ridership_2022_PCEP,0
ea,1,Transbay,2,4th and King,Ridership_2029_PCEP_noTransbay,0
ea,1,Transbay,2,4th and King,Ridership_2029_PCEP,2
ea,1,Transbay,2,4th and King,Ridership_2029_HSR1,3
ea,1,Transbay,2,4th and King,Ridership_2033_HSR1,3
ea,1,Transbay,2,4th and King,Ridership_2033_HSR2,2
ea,1,Transbay,2,4th and King,Ridership_2040_HSR2,3
ea,1,Transbay,2,4th and King,Ridership_2040_moderate,9
ea,1,Transbay,2,4th and King,Ridership_2040_high,8
ea,2,4th and King,2,4th and King,Ridership_2017_observed,0
ea,2,4th and King,2,4th and King,Ridership_2022_diesel,0
ea,2,4th and King,2,4th and King,Ridership_2022_PCEP,0
ea,2,4th and King,2,4th and King,Ridership_2029_PCEP_noTransbay,0
ea,2,4th and King,2,4th and King,Ridership_2029_PCEP,0
ea,2,4th and King,2,4th and King,Ridership_2029_HSR1,0
ea,2,4th and King,2,4th and King,Ridership_2033_HSR1,0
ea,2,4th and King,2,4th and King,Ridership_2033_HSR2,0
ea,2,4th and King,2,4th and King,Ridership_2040_HSR2,0
ea,2,4th and King,2,4th and King,Ridership_2040_moderate,0
ea,2,4th and King,2,4th and King,Ridership_2040_high,0
ea,4,22nd St,2,4th and King,Ridership_2017_observed,0
ea,4,22nd St,2,4th and King,Ridership_2022_diesel,2
ea,4,22nd St,2,4th and King,Ridership_2022_PCEP,2
ea,4,22nd St,2,4th and King,Ridership_2029_PCEP_noTransbay,2
ea,4,22nd St,2,4th and King,Ridership_2029_PCEP,2
ea,4,22nd St,2,4th and King,Ridership_2029_HSR1,2
ea,4,22nd St,2,4th and King,Ridership_2033_HSR1,2
ea,4,22nd St,2,4th and King,Ridership_2033_HSR2,2
ea,4,22nd St,2,4th and King,Ridership_2040_HSR2,3
ea,4,22nd St,2,4th and King,Ridership_2040_moderate,4
ea,4,22nd St,2,4th and King,Ridership_2040_high,4
ea,7,Bayshore,2,4th and King,Ridership_2017_observed,1
ea,7,Bayshore,2,4th and King,Ridership_2022_diesel,2
ea,7,Bayshore,2,4th and King,Ridership_2022_PCEP,2
ea,7,Bayshore,2,4th and King,Ridership_2029_PCEP_noTransbay,2
ea,7,Bayshore,2,4th and King,Ridership_2029_PCEP,2
ea,7,Bayshore,2,4th and King,Ridership_2029_HSR1,2
ea,7,Bayshore,2,4th and King,Ridership_2033_HSR1,2
ea,7,Bayshore,2,4th and King,Ridership_2033_HSR2,2
ea,7,Bayshore,2,4th and King,Ridership_2040_HSR2,2
ea,7,Bayshore,2,4th and King,Ridership_2040_moderate,1
ea,7,Bayshore,2,4th and King,Ridership_2040_high,1
ea,8,South San Francisco,2,4th and King,Ridership_2017_observed,2
ea,8,South San Francisco,2,4th and King,Ridership_2022_diesel,9
ea,8,South San Francisco,2,4th and King,Ridership_2022_PCEP,13
ea,8,South San Francisco,2,4th and King,Ridership_2029_PCEP_noTransbay,13
ea,8,South San Francisco,2,4th and King,Ridership_2029_PCEP,8
ea,8,South San Francisco,2,4th and King,Ridership_2029_HSR1,7
ea,8,South San Francisco,2,4th and King,Ridership_2033_HSR1,8
ea,8,South San Francisco,2,4th and King,Ridership_2033_HSR2,8
ea,8,South San Francisco,2,4th and King,Ridership_2040_HSR2,9
ea,8,South San Francisco,2,4th and King,Ridership_2040_moderate,14
ea,8,South San Francisco,2,4th and King,Ridership_2040_high,13
ea,9,San Bruno,2,4th and King,Ridership_2017_observed,23
ea,9,San Bruno,2,4th and King,Ridership_2022_diesel,12
ea,9,San Bruno,2,4th and King,Ridership_2022_PCEP,14
ea,9,San Bruno,2,4th and King,Ridership_2029_PCEP_noTransbay,13
ea,9,San Bruno,2,4th and King,Ridership_2029_PCEP,13
ea,9,San Bruno,2,4th and King,Ridership_2029_HSR1,14
ea,9,San Bruno,2,4th and King,Ridership_2033_HSR1,13
ea,9,San Bruno,2,4th and King,Ridership_2033_HSR2,13
ea,9,San Bruno,2,4th and King,Ridership_2040_HSR2,14
ea,9,San Bruno,2,4th and King,Ridership_2040_moderate,14
ea,9,San Bruno,2,4th and King,Ridership_2040_high,13
ea,10,Millbrae,2,4th and King,Ridership_2017_observed,14
ea,10,Millbrae,2,4th and King,Ridership_2022_diesel,7
ea,10,Millbrae,2,4th and King,Ridership_2022_PCEP,6
ea,10,Millbrae,2,4th and King,Ridership_2029_PCEP_noTransbay,8
ea,10,Millbrae,2,4th and King,Ridership_2029_PCEP,8
