departure_hour,Scenario,Station_Name,Hourly_Ridership,Riders_per_train,lat,lon
8,Ridership_2040_moderate,San Antonio,2980.5,248.375,37.407509282199506,-122.10751724793137
8,Ridership_2040_moderate,San Bruno,4563.9,380.325,37.630742889729746,-122.41180196248293
8,Ridership_2040_moderate,San Carlos,5481.599999999999,456.79999999999995,37.50812619416385,-122.26029797578131
8,Ridership_2040_moderate,San Jose Diridon,1087.8,90.64999999999999,37.32973433784033,-121.90337965869688
8,Ridership_2040_moderate,San Mateo,5069.4,422.45,37.5681603459612,-122.32391967532075
8,Ridership_2040_moderate,Santa Clara,1308.3,109.02499999999999,37.353207282614996,-121.93549376712492
8,Ridership_2040_moderate,South San Francisco,4762.5,396.875,37.65434311314393,-122.40632367452082
8,Ridership_2040_moderate,Sunnyvale,1925.6999999999998,160.475,37.37884425148521,-122.03140710781794
8,Ridership_2040_moderate,Tamien,332.4,36.93333333333333,37.31274326682811,-121.88475697613043
8,Ridership_2040_moderate,Transbay,1671.0,139.25,37.789051867125714,-122.39702424974188
9,Ridership_2017_observed,22nd St,1295.25,647.625,37.757576360740146,-122.39241209707016
9,Ridership_2017_observed,4th and King,950.0,475.0,37.77673761681249,-122.39494716886722
9,Ridership_2017_observed,Bayshore,1326.75,663.375,37.707716194010786,-122.40181692100869
9,Ridership_2017_observed,Belmont,2040.5,1020.25,37.52120335901958,-122.27624353516848
9,Ridership_2017_observed,Burlingame,1826.0,913.0,37.579784239598354,-122.34406869702896
9,Ridership_2017_observed,California Ave,968.5,242.125,37.428924920324114,-122.14130909428673
9,Ridership_2017_observed,College Park,219.75,54.9375,37.34287482384451,-121.91566711874347
9,Ridership_2017_observed,Hayward Park,1941.5,970.75,37.5529445877276,-122.30942618742424
9,Ridership_2017_observed,Hillsdale,2111.0,1055.5,37.54157217114981,-122.30068921820495
9,Ridership_2017_observed,Lawrence,337.25,84.3125,37.37054208586365,-121.99678611573393
9,Ridership_2017_observed,Menlo Park,1925.75,481.4375,37.45481747441266,-122.18234505381756
9,Ridership_2017_observed,Millbrae,1744.0,872.0,37.60005813774365,-122.38716357110485
9,Ridership_2017_observed,Mountain View,837.75,209.4375,37.39445754646227,-122.07593286878692
9,Ridership_2017_observed,Palo Alto,1830.5,457.625,37.44319218110702,-122.16441235036379
9,Ridership_2017_observed,Redwood City,2121.25,530.3125,37.48575969310709,-122.23136195740514
9,Ridership_2017_observed,San Antonio,856.0,214.0,37.407509282199506,-122.10751724793137
9,Ridership_2017_observed,San Bruno,1413.0,706.5,37.630742889729746,-122.41180196248293
9,Ridership_2017_observed,San Carlos,2127.75,709.25,37.50812619416385,-122.26029797578131
9,Ridership_2017_observed,San Jose Diridon,219.75,54.9375,37.32973433784033,-121.90337965869688
9,Ridership_2017_observed,San Mateo,1961.25,980.625,37.5681603459612,-122.32391967532075
9,Ridership_2017_observed,Santa Clara,284.0,71.0,37.353207282614996,-121.93549376712492
9,Ridership_2017_observed,South San Francisco,1349.5,674.75,37.65434311314393,-122.40632367452082
9,Ridership_2017_observed,Sunnyvale,406.25,101.5625,37.37884425148521,-122.03140710781794
9,Ridership_2017_observed,Tamien,12.5,12.5,37.31274326682811,-121.88475697613043
9,Ridership_2040_HSR2,22nd St,3017.0,301.7,37.757576360740146,-122.39241209707016
9,Ridership_2040_HSR2,4th and King,2419.25,241.925,37.77673761681249,-122.39494716886722
9,Ridership_2040_HSR2,Atherton,3692.75,369.275,37.46447556254199,-122.19767440578178
9,Ridership_2040_HSR2,Bayshore,3292.5,329.25,37.707716194010786,-122.40181692100869
9,Ridership_2040_HSR2,Belmont,3924.75,392.475,37.52120335901958,-122.27624353516848
9,Ridership_2040_HSR2,Blossom Hill,0.0,0.0,37.252451211010396,-121.79772696072882
9,Ridership_2040_HSR2,Broadway,3592.0,359.2,37.58728824070041,-122.36206316363042
9,Ridership_2040_HSR2,Burlingame,3629.25,362.925,37.579784239598354,-122.34406869702896
9,Ridership_2040_HSR2,California Ave,2299.5,229.95,37.428924920324114,-122.14130909428673
9,Ridership_2040_HSR2,Capitol,0.0,0.0,37.28400149341915,-121.84184124217718
9,Ridership_2040_HSR2,Gilroy,0.0,0.0,37.004510163602646,-121.56675298501878
9,Ridership_2040_HSR2,Hayward Park,3812.5,381.25,37.5529445877276,-122.30942618742424
9,Ridership_2040_HSR2,Hillsdale,4198.25,419.825,37.54157217114981,-122.30068921820495
9,Ridership_2040_HSR2,Lawrence,1078.75,107.875,37.37054208586365,-121.99678611573393
9,Ridership_2040_HSR2,Menlo Park,3718.25,371.825,37.45481747441266,-122.18234505381756
9,Ridership_2040_HSR2,Millbrae,3760.75,376.075,37.60005813774365,-122.38716357110485
9,Ridership_2040_HSR2,Morgan Hill,0.0,0.0,37.12973319634205,-121.650645664784
9,Ridership_2040_HSR2,Mountain View,2018.5,201.85,37.39445754646227,-122.07593286878692
9,Ridership_2040_HSR2,Palo Alto,3622.25,362.225,37.44319218110702,-122.16441235036379
9,Ridership_2040_HSR2,Redwood City,4135.25,413.525,37.48575969310709,-122.23136195740514
9,Ridership_2040_HSR2,San Antonio,2038.25,203.825,37.407509282199506,-122.10751724793137
9,Ridership_2040_HSR2,San Bruno,3268.5,326.85,37.630742889729746,-122.41180196248293
9,Ridership_2040_HSR2,San Carlos,3926.0,392.6,37.50812619416385,-122.26029797578131
9,Ridership_2040_HSR2,San Jose Diridon,696.0,69.6,37.32973433784033,-121.90337965869688
9,Ridership_2040_HSR2,San Mateo,3883.75,388.375,37.5681603459612,-122.32391967532075
9,Ridership_2040_HSR2,Santa Clara,817.25,81.725,37.353207282614996,-121.93549376712492
9,Ridership_2040_HSR2,South San Francisco,3347.5,334.75,37.65434311314393,-122.40632367452082
9,Ridership_2040_HSR2,Sunnyvale,1278.5,127.85,37.37884425148521,-122.03140710781794
9,Ridership_2040_HSR2,Tamien,147.75,21.107142857142858,37.31274326682811,-121.88475697613043
9,Ridership_2040_HSR2,Transbay,1046.75,104.675,37.789051867125714,-122.39702424974188
9,Ridership_2040_high,22nd St,3712.75,309.3958333333333,37.757576360740146,-122.39241209707016
9,Ridership_2040_high,4th and King,2927.5,243.95833333333334,37.77673761681249,-122.39494716886722
9,Ridership_2040_high,Atherton,4935.75,411.3125,37.46447556254199,-122.19767440578178
9,Ridership_2040_high,Bayshore,3951.0,329.25,37.707716194010786,-122.40181692100869
9,Ridership_2040_high,Belmont,5012.5,417.7083333333333,37.52120335901958,-122.27624353516848
9,Ridership_2040_high,Blossom Hill,113.75,12.63888888888889,37.252451211010396,-121.79772696072882
9,Ridership_2040_high,Broadway,4195.25,349.6041666666667,37.58728824070041,-122.36206316363042
9,Ridership_2040_high,Burlingame,4250.75,354.2291666666667,37.579784239598354,-122.34406869702896
9,Ridership_2040_high,California Ave,3163.25,263.6041666666667,37.428924920324114,-122.14130909428673
9,Ridership_2040_high,Capitol,151.25,16.805555555555557,37.28400149341915,-121.84184124217718
9,Ridership_2040_high,Gilroy,27.75,3.0833333333333335,37.004510163602646,-121.56675298501878
9,Ridership_2040_high,Hayward Park,4754.75,396.2291666666667,37.5529445877276,-122.30942618742424
9,Ridership_2040_high,Hillsdale,5294.75,441.2291666666667,37.54157217114981,-122.30068921820495
9,Ridership_2040_high,Lawrence,1644.0,137.0,37.37054208586365,-121.99678611573393
9,Ridership_2040_high,Menlo Park,4931.25,410.9375,37.45481747441266,-122.18234505381756
9,Ridership_2040_high,Millbrae,4383.0,365.25,37.60005813774365,-122.38716357110485
9,Ridership_2040_high,Morgan Hill,58.5,6.5,37.12973319634205,-121.650645664784
9,Ridership_2040_high,Mountain View,2851.75,237.64583333333334,37.39445754646227,-122.07593286878692
9,Ridership_2040_high,Palo Alto,4805.5,400.4583333333333,37.44319218110702,-122.16441235036379
9,Ridership_2040_high,Redwood City,5458.75,454.8958333333333,37.48575969310709,-122.23136195740514
9,Ridership_2040_high,San Antonio,2886.25,240.52083333333334,37.407509282199506,-122.10751724793137
9,Ridership_2040_high,San Bruno,3981.0,331.75,37.630742889729746,-122.41180196248293
9,Ridership_2040_high,San Carlos,5177.25,431.4375,37.50812619416385,-122.26029797578131
9,Ridership_2040_high,San Jose Diridon,1145.0,95.41666666666667,37.32973433784033,-121.90337965869688
9,Ridership_2040_high,San Mateo,4637.75,386.4791666666667,37.5681603459612,-122.32391967532075
9,Ridership_2040_high,Santa Clara,1315.0,109.58333333333333,37.353207282614996,-121.93549376712492
9,Ridership_2040_high,South San Francisco,4144.0,345.3333333333333,37.65434311314393,-122.40632367452082
9,Ridership_2040_high,Sunnyvale,2006.75,167.22916666666666,37.37884425148521,-122.03140710781794
9,Ridership_2040_high,Tamien,380.5,31.708333333333332,37.31274326682811,-121.88475697613043
9,Ridership_2040_high,Transbay,1229.25,102.4375,37.789051867125714,-122.39702424974188
9,Ridership_2040_moderate,22nd St,3534.5,294.5416666666667,37.757576360740146,-122.39241209707016
9,Ridership_2040_moderate,4th and King,2926.0,243.83333333333334,37.77673761681249,-122.39494716886722
9,Ridership_2040_moderate,Atherton,4420.25,368.3541666666667,37.46447556254199,-122.19767440578178
9,Ridership_2040_moderate,Bayshore,3777.5,314.7916666666667,37.707716194010786,-122.40181692100869
9,Ridership_2040_moderate,Belmont,4517.75,376.4791666666667,37.52120335901958,-122.27624353516848
9,Ridership_2040_moderate,Blossom Hill,95.5,10.61111111111111,37.252451211010396,-121.79772696072882
9,Ridership_2040_moderate,Broadway,3981.75,331.8125,37.58728824070041,-122.36206316363042
9,Ridership_2040_moderate,Burlingame,4089.75,340.8125,37.579784239598354,-122.34406869702896
9,Ridership_2040_moderate,California Ave,2843.75,236.97916666666666,37.428924920324114,-122.14130909428673
9,Ridership_2040_moderate,Capitol,124.25,13.805555555555555,37.28400149341915,-121.84184124217718
9,Ridership_2040_moderate,Gilroy,24.75,2.75,37.004510163602646,-121.56675298501878
9,Ridership_2040_moderate,Hayward Park,4278.75,356.5625,37.5529445877276,-122.30942618742424
9,Ridership_2040_moderate,Hillsdale,4758.5,396.5416666666667,37.54157217114981,-122.30068921820495
9,Ridership_2040_moderate,Lawrence,1321.5,110.125,37.37054208586365,-121.99678611573393
9,Ridership_2040_moderate,Menlo Park,4438.25,369.8541666666667,37.45481747441266,-122.18234505381756
9,Ridership_2040_moderate,Millbrae,4172.5,347.7083333333333,37.60005813774365,-122.38716357110485
9,Ridership_2040_moderate,Morgan Hill,48.75,5.416666666666667,37.12973319634205,-121.650645664784
9,Ridership_2040_moderate,Mountain View,2409.75,200.8125,37.39445754646227,-122.07593286878692
9,Ridership_2040_moderate,Palo Alto,4283.0,356.9166666666667,37.44319218110702,-122.16441235036379
9,Ridership_2040_moderate,Redwood City,4882.5,406.875,37.48575969310709,-122.23136195740514
9,Ridership_2040_moderate,San Antonio,2483.75,206.97916666666666,37.407509282199506,-122.10751724793137
9,Ridership_2040_moderate,San Bruno,3803.25,316.9375,37.630742889729746,-122.41180196248293
9,Ridership_2040_moderate,San Carlos,4568.0,380.6666666666667,37.50812619416385,-122.26029797578131
9,Ridership_2040_moderate,San Jose Diridon,906.5,75.54166666666667,37.32973433784033,-121.90337965869688
9,Ridership_2040_moderate,San Mateo,4224.5,352.0416666666667,37.5681603459612,-122.32391967532075
9,Ridership_2040_moderate,Santa Clara,1090.25,90.85416666666667,37.353207282614996,-121.93549376712492
9,Ridership_2040_moderate,South San Francisco,3968.75,330.7291666666667,37.65434311314393,-122.40632367452082
9,Ridership_2040_moderate,Sunnyvale,1604.75,133.72916666666666,37.37884425148521,-122.03140710781794
9,Ridership_2040_moderate,Tamien,277.0,30.77777777777778,37.31274326682811,-121.88475697613043
9,Ridership_2040_moderate,Transbay,1392.5,116.04166666666667,37.789051867125714,-122.39702424974188
10,Ridership_2017_observed,22nd St,517.5,517.5,37.757576360740146,-122.39241209707016
10,Ridership_2017_observed,4th and King,379.40000000000003,379.40000000000003,37.77673761681249,-122.39494716886722
10,Ridership_2017_observed,Bayshore,530.1,530.1,37.707716194010786,-122.40181692100869
10,Ridership_2017_observed,Belmont,820.1,410.05,37.52120335901958,-122.27624353516848
10,Ridership_2017_observed,Burlingame,734.3000000000001,367.15000000000003,37.579784239598354,-122.34406869702896
10,Ridership_2017_observed,California Ave,391.3,195.65,37.428924920324114,-122.14130909428673
10,Ridership_2017_observed,College Park,94.2,47.1,37.34287482384451,-121.91566711874347
10,Ridership_2017_observed,Hayward Park,780.5,390.25,37.5529445877276,-122.30942618742424
10,Ridership_2017_observed,Hillsdale,848.3000000000001,424.15000000000003,37.54157217114981,-122.30068921820495
10,Ridership_2017_observed,Lawrence,141.20000000000002,70.60000000000001,37.37054208586365,-121.99678611573393
10,Ridership_2017_observed,Menlo Park,774.2,387.1,37.45481747441266,-122.18234505381756
10,Ridership_2017_observed,Millbrae,701.5,350.75,37.60005813774365,-122.38716357110485
10,Ridership_2017_observed,Mountain View,339.0,169.5,37.39445754646227,-122.07593286878692
10,Ridership_2017_observed,Palo Alto,736.1,368.05,37.44319218110702,-122.16441235036379
10,Ridership_2017_observed,Redwood City,852.4000000000001,426.20000000000005,37.48575969310709,-122.23136195740514
10,Ridership_2017_observed,San Antonio,346.3,173.15,37.407509282199506,-122.10751724793137
10,Ridership_2017_observed,San Bruno,564.6,564.6,37.630742889729746,-122.41180196248293
10,Ridership_2017_observed,San Carlos,855.0,427.5,37.50812619416385,-122.26029797578131
10,Ridership_2017_observed,San Jose Diridon,94.2,47.1,37.32973433784033,-121.90337965869688
10,Ridership_2017_observed,San Mateo,788.4000000000001,394.20000000000005,37.5681603459612,-122.32391967532075
10,Ridership_2017_observed,Santa Clara,119.9,59.95,37.353207282614996,-121.93549376712492
10,Ridership_2017_observed,South San Francisco,539.2,539.2,37.65434311314393,-122.40632367452082
10,Ridership_2017_observed,Sunnyvale,168.8,84.4,37.37884425148521,-122.03140710781794
10,Ridership_2017_observed,Tamien,11.3,11.3,37.31274326682811,-121.88475697613043
10,Ridership_2040_HSR2,22nd St,1206.8,241.35999999999999,37.757576360740146,-122.39241209707016
10,Ridership_2040_HSR2,4th and King,967.7,193.54000000000002,37.77673761681249,-122.39494716886722
10,Ridership_2040_HSR2,Atherton,1477.1000000000001,184.63750000000002,37.46447556254199,-122.19767440578178
10,Ridership_2040_HSR2,Bayshore,1317.0,263.4,37.707716194010786,-122.40181692100869
10,Ridership_2040_HSR2,Belmont,1569.9,196.2375,37.52120335901958,-122.27624353516848
10,Ridership_2040_HSR2,Blossom Hill,0.0,0.0,37.252451211010396,-121.79772696072882
10,Ridership_2040_HSR2,Broadway,1436.8000000000002,179.60000000000002,37.58728824070041,-122.36206316363042
10,Ridership_2040_HSR2,Burlingame,1451.7,181.4625,37.579784239598354,-122.34406869702896
10,Ridership_2040_HSR2,California Ave,919.8000000000001,114.97500000000001,37.428924920324114,-122.14130909428673
10,Ridership_2040_HSR2,Capitol,0.0,0.0,37.28400149341915,-121.84184124217718
10,Ridership_2040_HSR2,Gilroy,0.0,0.0,37.004510163602646,-121.56675298501878
10,Ridership_2040_HSR2,Hayward Park,1525.0,190.625,37.5529445877276,-122.30942618742424
10,Ridership_2040_HSR2,Hillsdale,1679.3000000000002,209.91250000000002,37.54157217114981,-122.30068921820495
10,Ridership_2040_HSR2,Lawrence,431.5,53.9375,37.37054208586365,-121.99678611573393
10,Ridership_2040_HSR2,Menlo Park,1487.3000000000002,185.91250000000002,37.45481747441266,-122.18234505381756
10,Ridership_2040_HSR2,Millbrae,1504.3000000000002,188.03750000000002,37.60005813774365,-122.38716357110485
10,Ridership_2040_HSR2,Morgan Hill,0.0,0.0,37.12973319634205,-121.650645664784
10,Ridership_2040_HSR2,Mountain View,807.4000000000001,100.92500000000001,37.39445754646227,-122.07593286878692
10,Ridership_2040_HSR2,Palo Alto,1448.9,181.1125,37.44319218110702,-122.16441235036379
10,Ridership_2040_HSR2,Redwood City,1654.1000000000001,206.76250000000002,37.48575969310709,-122.23136195740514
10,Ridership_2040_HSR2,San Antonio,815.3000000000001,101.91250000000001,37.407509282199506,-122.10751724793137
10,Ridership_2040_HSR2,San Bruno,1307.4,261.48,37.630742889729746,-122.41180196248293
10,Ridership_2040_HSR2,San Carlos,1570.4,196.3,37.50812619416385,-122.26029797578131
10,Ridership_2040_HSR2,San Jose Diridon,278.40000000000003,34.800000000000004,37.32973433784033,-121.90337965869688
10,Ridership_2040_HSR2,San Mateo,1553.5,194.1875,37.5681603459612,-122.32391967532075
10,Ridership_2040_HSR2,Santa Clara,326.90000000000003,40.862500000000004,37.353207282614996,-121.93549376712492
10,Ridership_2040_HSR2,South San Francisco,1339.0,267.8,37.65434311314393,-122.40632367452082
10,Ridership_2040_HSR2,Sunnyvale,511.40000000000003,63.925000000000004,37.37884425148521,-122.03140710781794
10,Ridership_2040_HSR2,Tamien,59.1,9.85,37.31274326682811,-121.88475697613043
10,Ridership_2040_HSR2,Transbay,418.70000000000005,83.74000000000001,37.789051867125714,-122.39702424974188
10,Ridership_2040_high,22nd St,1485.1000000000001,165.01111111111112,37.757576360740146,-122.39241209707016
10,Ridership_2040_high,4th and King,1171.0,130.11111111111111,37.77673761681249,-122.39494716886722
10,Ridership_2040_high,Atherton,1961.3000000000002,178.3,37.46447556254199,-122.19767440578178
10,Ridership_2040_high,Bayshore,1580.4,175.60000000000002,37.707716194010786,-122.40181692100869
10,Ridership_2040_high,Belmont,1992.0,181.0909090909091,37.52120335901958,-122.27624353516848
10,Ridership_2040_high,Blossom Hill,45.5,5.055555555555555,37.252451211010396,-121.79772696072882
10,Ridership_2040_high,Broadway,1678.1000000000001,152.55454545454546,37.58728824070041,-122.36206316363042
10,Ridership_2040_high,Burlingame,1687.3000000000002,153.3909090909091,37.579784239598354,-122.34406869702896
10,Ridership_2040_high,California Ave,1265.3000000000002,115.02727272727275,37.428924920324114,-122.14130909428673
10,Ridership_2040_high,Capitol,60.5,6.722222222222222,37.28400149341915,-121.84184124217718
10,Ridership_2040_high,Gilroy,11.100000000000001,1.2333333333333334,37.004510163602646,-121.56675298501878
10,Ridership_2040_high,Hayward Park,1888.9,171.71818181818182,37.5529445877276,-122.30942618742424
10,Ridership_2040_high,Hillsdale,2104.9,191.35454545454547,37.54157217114981,-122.30068921820495
10,Ridership_2040_high,Lawrence,657.6,59.78181818181818,37.37054208586365,-121.99678611573393
10,Ridership_2040_high,Menlo Park,1959.5,178.13636363636363,37.45481747441266,-122.18234505381756
10,Ridership_2040_high,Millbrae,1753.2,159.38181818181818,37.60005813774365,-122.38716357110485
10,Ridership_2040_high,Morgan Hill,23.400000000000002,2.6,37.12973319634205,-121.650645664784
10,Ridership_2040_high,Mountain View,1140.7,103.7,37.39445754646227,-122.07593286878692
10,Ridership_2040_high,Palo Alto,1922.2,174.74545454545455,37.44319218110702,-122.16441235036379
10,Ridership_2040_high,Redwood City,2170.5,197.3181818181818,37.48575969310709,-122.23136195740514
10,Ridership_2040_high,San Antonio,1154.5,104.95454545454545,37.407509282199506,-122.10751724793137
10,Ridership_2040_high,San Bruno,1592.4,176.93333333333334,37.630742889729746,-122.41180196248293
10,Ridership_2040_high,San Carlos,2057.9,187.0818181818182,37.50812619416385,-122.26029797578131
10,Ridership_2040_high,San Jose Diridon,458.0,38.166666666666664,37.32973433784033,-121.90337965869688
10,Ridership_2040_high,San Mateo,1842.1000000000001,167.46363636363637,37.5681603459612,-122.32391967532075
10,Ridership_2040_high,Santa Clara,526.0,47.81818181818182,37.353207282614996,-121.93549376712492
10,Ridership_2040_high,South San Francisco,1657.6000000000001,184.1777777777778,37.65434311314393,-122.40632367452082
10,Ridership_2040_high,Sunnyvale,802.7,72.97272727272728,37.37884425148521,-122.03140710781794
10,Ridership_2040_high,Tamien,152.20000000000002,12.683333333333335,37.31274326682811,-121.88475697613043
10,Ridership_2040_high,Transbay,491.70000000000005,54.63333333333334,37.789051867125714,-122.39702424974188
10,Ridership_2040_moderate,22nd St,1413.8000000000002,157.0888888888889,37.757576360740146,-122.39241209707016
10,Ridership_2040_moderate,4th and King,1170.4,130.04444444444445,37.77673761681249,-122.39494716886722
10,Ridership_2040_moderate,Atherton,1755.0,195.0,37.46447556254199,-122.19767440578178
10,Ridership_2040_moderate,Bayshore,1511.0,167.88888888888889,37.707716194010786,-122.40181692100869
10,Ridership_2040_moderate,Belmont,1794.0,199.33333333333334,37.52120335901958,-122.27624353516848
10,Ridership_2040_moderate,Blossom Hill,38.2,4.2444444444444445,37.252451211010396,-121.79772696072882
10,Ridership_2040_moderate,Broadway,1579.6000000000001,175.51111111111112,37.58728824070041,-122.36206316363042
10,Ridership_2040_moderate,Burlingame,1622.8000000000002,180.31111111111113,37.579784239598354,-122.34406869702896
10,Ridership_2040_moderate,California Ave,1137.5,126.38888888888889,37.428924920324114,-122.14130909428673
10,Ridership_2040_moderate,Capitol,49.7,5.522222222222222,37.28400149341915,-121.84184124217718
10,Ridership_2040_moderate,Gilroy,9.9,1.1,37.004510163602646,-121.56675298501878
10,Ridership_2040_moderate,Hayward Park,1698.4,188.7111111111111,37.5529445877276,-122.30942618742424
10,Ridership_2040_moderate,Hillsdale,1890.3000000000002,210.03333333333336,37.54157217114981,-122.30068921820495
10,Ridership_2040_moderate,Lawrence,528.6,58.733333333333334,37.37054208586365,-121.99678611573393
10,Ridership_2040_moderate,Menlo Park,1762.2,195.8,37.45481747441266,-122.18234505381756
10,Ridership_2040_moderate,Millbrae,1655.9,183.9888888888889,37.60005813774365,-122.38716357110485
10,Ridership_2040_moderate,Morgan Hill,19.5,2.1666666666666665,37.12973319634205,-121.650645664784
10,Ridership_2040_moderate,Mountain View,963.9000000000001,107.10000000000001,37.39445754646227,-122.07593286878692
10,Ridership_2040_moderate,Palo Alto,1713.2,190.35555555555555,37.44319218110702,-122.16441235036379
10,Ridership_2040_moderate,Redwood City,1939.9,215.54444444444445,37.48575969310709,-122.23136195740514
10,Ridership_2040_moderate,San Antonio,993.5,110.38888888888889,37.407509282199506,-122.10751724793137
10,Ridership_2040_moderate,San Bruno,1521.3000000000002,169.03333333333336,37.630742889729746,-122.41180196248293
10,Ridership_2040_moderate,San Carlos,1814.1000000000001,201.5666666666667,37.50812619416385,-122.26029797578131
10,Ridership_2040_moderate,San Jose Diridon,362.6,40.28888888888889,37.32973433784033,-121.90337965869688
10,Ridership_2040_moderate,San Mateo,1676.7,186.3,37.5681603459612,-122.32391967532075
10,Ridership_2040_moderate,Santa Clara,436.1,48.455555555555556,37.353207282614996,-121.93549376712492
10,Ridership_2040_moderate,South San Francisco,1587.5,176.38888888888889,37.65434311314393,-122.40632367452082
10,Ridership_2040_moderate,Sunnyvale,641.9000000000001,71.32222222222224,37.37884425148521,-122.03140710781794
10,Ridership_2040_moderate,Tamien,110.80000000000001,12.311111111111112,37.31274326682811,-121.88475697613043
10,Ridership_2040_moderate,Transbay,557.0,61.888888888888886,37.789051867125714,-122.39702424974188
11,Ridership_2017_observed,22nd St,198.25,198.25,37.757576360740146,-122.39241209707016
11,Ridership_2017_observed,4th and King,178.25,178.25,37.77673761681249,-122.39494716886722
11,Ridership_2017_observed,Bayshore,204.75,204.75,37.707716194010786,-122.40181692100869
11,Ridership_2017_observed,Belmont,288.5,288.5,37.52120335901958,-122.27624353516848
11,Ridership_2017_observed,Burlingame,285.25,285.25,37.579784239598354,-122.34406869702896
11,Ridership_2017_observed,California Ave,186.5,186.5,37.428924920324114,-122.14130909428673
11,Ridership_2017_observed,Hayward Park,285.0,285.0,37.5529445877276,-122.30942618742424
11,Ridership_2017_observed,Hillsdale,296.25,296.25,37.54157217114981,-122.30068921820495
11,Ridership_2017_observed,Lawrence,87.5,87.5,37.37054208586365,-121.99678611573393
11,Ridership_2017_observed,Menlo Park,264.0,264.0,37.45481747441266,-122.18234505381756
11,Ridership_2017_observed,Millbrae,278.5,278.5,37.60005813774365,-122.38716357110485
11,Ridership_2017_observed,Mountain View,157.25,157.25,37.39445754646227,-122.07593286878692
11,Ridership_2017_observed,Palo Alto,259.5,259.5,37.44319218110702,-122.16441235036379
11,Ridership_2017_observed,Redwood City,297.5,297.5,37.48575969310709,-122.23136195740514
11,Ridership_2017_observed,San Antonio,166.25,166.25,37.407509282199506,-122.10751724793137
11,Ridership_2017_observed,San Bruno,220.25,220.25,37.630742889729746,-122.41180196248293
11,Ridership_2017_observed,San Carlos,288.75,288.75,37.50812619416385,-122.26029797578131
11,Ridership_2017_observed,San Jose Diridon,59.5,29.75,37.32973433784033,-121.90337965869688
11,Ridership_2017_observed,San Mateo,295.75,295.75,37.5681603459612,-122.32391967532075
11,Ridership_2017_observed,Santa Clara,81.0,40.5,37.353207282614996,-121.93549376712492
11,Ridership_2017_observed,South San Francisco,209.75,209.75,37.65434311314393,-122.40632367452082
11,Ridership_2017_observed,Sunnyvale,116.25,116.25,37.37884425148521,-122.03140710781794
11,Ridership_2017_observed,Tamien,0.0,0.0,37.31274326682811,-121.88475697613043
11,Ridership_2040_HSR2,22nd St,712.0,142.4,37.757576360740146,-122.39241209707016
11,Ridership_2040_HSR2,4th and King,646.5,129.3,37.77673761681249,-122.39494716886722
11,Ridership_2040_HSR2,Atherton,708.25,141.65,37.46447556254199,-122.19767440578178
11,Ridership_2040_HSR2,Bayshore,737.75,147.55,37.707716194010786,-122.40181692100869
11,Ridership_2040_HSR2,Belmont,769.5,153.9,37.52120335901958,-122.27624353516848
11,Ridership_2040_HSR2,Broadway,812.25,162.45,37.58728824070041,-122.36206316363042
11,Ridership_2040_HSR2,Burlingame,813.0,162.6,37.579784239598354,-122.34406869702896
11,Ridership_2040_HSR2,California Ave,574.25,114.85,37.428924920324114,-122.14130909428673
11,Ridership_2040_HSR2,Gilroy,0.0,0.0,37.004510163602646,-121.56675298501878
11,Ridership_2040_HSR2,Hayward Park,802.0,160.4,37.5529445877276,-122.30942618742424
11,Ridership_2040_HSR2,Hillsdale,825.75,165.15,37.54157217114981,-122.30068921820495
11,Ridership_2040_HSR2,Lawrence,329.0,65.8,37.37054208586365,-121.99678611573393
11,Ridership_2040_HSR2,Menlo Park,713.0,142.6,37.45481747441266,-122.18234505381756
11,Ridership_2040_HSR2,Millbrae,834.5,166.9,37.60005813774365,-122.38716357110485
11,Ridership_2040_HSR2,Mountain View,515.75,103.15,37.39445754646227,-122.07593286878692
11,Ridership_2040_HSR2,Palo Alto,761.75,152.35,37.44319218110702,-122.16441235036379
11,Ridership_2040_HSR2,Redwood City,788.0,157.6,37.48575969310709,-122.23136195740514
11,Ridership_2040_HSR2,San Antonio,524.0,104.8,37.407509282199506,-122.10751724793137
11,Ridership_2040_HSR2,San Bruno,743.75,148.75,37.630742889729746,-122.41180196248293
11,Ridership_2040_HSR2,San Carlos,762.75,152.55,37.50812619416385,-122.26029797578131
11,Ridership_2040_HSR2,San Jose Diridon,224.0,44.8,37.32973433784033,-121.90337965869688
11,Ridership_2040_HSR2,San Mateo,826.75,165.35,37.5681603459612,-122.32391967532075
11,Ridership_2040_HSR2,Santa Clara,268.5,53.7,37.353207282614996,-121.93549376712492
11,Ridership_2040_HSR2,South San Francisco,745.0,149.0,37.65434311314393,-122.40632367452082
11,Ridership_2040_HSR2,Sunnyvale,411.0,82.2,37.37884425148521,-122.03140710781794
11,Ridership_2040_HSR2,Tamien,41.25,8.25,37.31274326682811,-121.88475697613043
11,Ridership_2040_HSR2,Transbay,363.5,72.7,37.789051867125714,-122.39702424974188
11,Ridership_2040_high,22nd St,1032.0,114.66666666666667,37.757576360740146,-122.39241209707016
11,Ridership_2040_high,4th and King,948.25,105.36111111111111,37.77673761681249,-122.39494716886722
11,Ridership_2040_high,Atherton,1052.25,116.91666666666667,37.46447556254199,-122.19767440578178
11,Ridership_2040_high,Bayshore,1047.75,116.41666666666667,37.707716194010786,-122.40181692100869
